Resource Name,County,National Register Date,National Register Number,Longitude,Latitude,Georeference
"Woodhull, Charles, House",Suffolk,09/26/1985,90NR01864,-73.4179452615,40.87452704,POINT (-73.4179452615 40.87452704)
"Wilson, Albert E. and Emily, House",Westchester,04/18/2007,06NR05618,-73.7288377544,40.9548613794,POINT (-73.7288377544 40.9548613794)
"Conklin, David, House",Suffolk,09/26/1985,90NR01814,-73.4258364106,40.8678018643,POINT (-73.4258364106 40.8678018643)
Sager House,Cayuga,02/24/1995,95NR00792,-76.4234394963,42.7140621412,POINT (-76.4234394963 42.7140621412)
Smith House,Orange,08/08/1996,96NR01033,-74.2384901333,41.5494496395,POINT (-74.2384901333 41.5494496395)
"Miller, Harmon, House",Columbia,08/08/1997,97NR01196,-73.7338861381,42.2158989487,POINT (-73.7338861381 42.2158989487)
"Braman, Joseph, House",Schenectady,04/24/1987,90NR02644,-74.2194022702,42.8087362002,POINT (-74.2194022702 42.8087362002)
Oswego & Syracuse Railroad Freight House,Oswego,11/09/2017,17NR00027,-76.510560432,43.4520453755,POINT (-76.510560432 43.4520453755)
Adams Power Plant Transformer House,Niagara,06/11/1975,90NR01966,-79.0429547009,43.081649877,POINT (-79.0429547009 43.081649877)
Mary Louise Booth Girlhood House,Suffolk,01/27/2015,14NR06601,-72.9157141392,40.8365575374,POINT (-72.9157141392 40.8365575374)
The Crest/Hasbrouk-DeLamater House,Suffolk,10/03/2007,07NR05769,-73.3844583611,40.9424935045,POINT (-73.3844583611 40.9424935045)
De Wint House,Rockland,10/15/1966,90NR02400,-73.9461640036,41.019660928,POINT (-73.9461640036 41.019660928)
W.M. Sayer House,Orange,,04NR05230,-74.3257567452,41.4010992937,POINT (-74.3257567452 41.4010992937)
Palatine German Frame House (Wilder House),Herkimer,04/15/2004,03NR05099,-75.0428578138,43.0291283914,POINT (-75.0428578138 43.0291283914)
The Locusts (Peter Eltinge House),Ulster,12/16/1996,96NR01097,-74.1023642932,41.7295430933,POINT (-74.1023642932 41.7295430933)
Pioneer Farm (McCurdy House),Livingston,12/18/1970,90NR01375,-77.700736982,42.5509608341,POINT (-77.700736982 42.5509608341)
"Woodhull, Benjamin King, House",Suffolk,06/13/2008,08NR05841,-72.8510751703,40.9583758759,POINT (-72.8510751703 40.9583758759)
"Miller, Johannes, House",Orange,11/21/1980,90NR02351,-74.2529036613,41.512421464,POINT (-74.2529036613 41.512421464)
Dixon House,Dutchess,11/26/1982,90NR00391,-73.9195746905,41.7050115831,POINT (-73.9195746905 41.7050115831)
Ezra A. Huntington House,Cayuga,01/31/2020,19NR00018,-76.565142349,42.9357322316,POINT (-76.565142349 42.9357322316)
Boathouse on the Lullwater of the Lake in Prospect Park,Kings,01/07/1972,90NR01258,-73.9653276639,40.6608484944,POINT (-73.9653276639 40.6608484944)
Turtle House,Columbia,04/02/2001,00NR01722,-73.7674568998,42.2609432023,POINT (-73.7674568998 42.2609432023)
"Geoghegan, Charles, House",Suffolk,09/26/1985,90NR01907,-73.4230686114,40.9025384663,POINT (-73.4230686114 40.9025384663)
Cayuga County Courthouse,Cayuga,06/21/1991,91NR00008,-76.5688555783,42.9298478015,POINT (-76.5688555783 42.9298478015)
Donaldson House,Franklin,11/06/1992,90NR02959,-74.1275563416,44.325813646,POINT (-74.1275563416 44.325813646)
"Copland, Aaron, House",Westchester,09/19/2003,02NR04970,-73.902741791,41.2402790195,POINT (-73.902741791 41.2402790195)
Governor's House,New York,04/26/1973,90NR00688,-74.0130526351,40.6909522287,POINT (-74.0130526351 40.6909522287)
"Cleveland, Ephraim, House",Ontario,02/18/1994,91NR00150,-77.3943778067,42.6262687805,POINT (-77.3943778067 42.6262687805)
"Scott, Gen. Winfield, House",New York,11/07/1973,90NR00904,-73.9958193107,40.7349355217,POINT (-73.9958193107 40.7349355217)
Brown-Ellis House,Ulster,06/17/2014,14NR06539,-74.0401869589,41.703312347,POINT (-74.0401869589 41.703312347)
"Starkey, Otis, House",Jefferson,09/27/1985,90NR01181,-76.3347460453,44.1265606572,POINT (-76.3347460453 44.1265606572)
Tappan Zee Playhouse,Rockland,07/21/1983,90NR02413,-73.9189279295,41.0901222772,POINT (-73.9189279295 41.0901222772)
Rock Lawn and Carriage House,Putnam,11/23/1982,90NR02375,-73.9440321937,41.3810112673,POINT (-73.9440321937 41.3810112673)
Abraham Aikens House,Essex,06/08/1989,90NR02913,-73.3627889187,44.3434802031,POINT (-73.3627889187 44.3434802031)
Timothy Skinner House,Oswego,06/20/1991,91NR00021,-76.2322898356,43.4609236953,POINT (-76.2322898356 43.4609236953)
"Williams, Sherman, House and Fruit Barn",Yates,08/24/1994,94NR00694,-77.0972115785,42.6235770414,POINT (-77.0972115785 42.6235770414)
"Gates, Benjamin Franklin, House",Orleans,06/04/2009,08NR05936,-78.2777195647,43.2053340214,POINT (-78.2777195647 43.2053340214)
Phillips House,Dutchess,11/26/1982,90NR00416,-73.9265337683,41.6974904314,POINT (-73.9265337683 41.6974904314)
"Davis, Charles Homer, House",Suffolk,02/22/2006,05NR05538,-73.454576543,40.893644743,POINT (-73.454576543 40.893644743)
Valentine-Varian House,Bronx,03/21/1978,90NR00034,-73.8794414589,40.8773639075,POINT (-73.8794414589 40.8773639075)
Rockaway Courthouse,Queens,02/05/2014,13NR06492,-73.8157575932,40.588979004,POINT (-73.8157575932 40.588979004)
"Knox Headquarters (Ellison, John, House)",Orange,11/09/1972,90NR02311,-74.0479935298,41.4537855803,POINT (-74.0479935298 41.4537855803)
Valcour Island Lighthouse,Clinton,08/26/1993,93NR00439,-73.4311676864,44.6228479258,POINT (-73.4311676864 44.6228479258)
Krom Stone House,Ulster,08/10/1995,95NR00852,-74.2261879283,41.8286293834,POINT (-74.2261879283 41.8286293834)
J. Stuart Wells House,Broome,08/21/2009,09NR06008,-75.9227487466,42.099326021,POINT (-75.9227487466 42.099326021)
"McNish, Alexander, House",Washington,11/29/2010,10NR06098,-73.3464386885,43.1657589996,POINT (-73.3464386885 43.1657589996)
"Houghtaling, Teunis, House",Albany,07/28/2004,03NR05184,-73.9757615106,42.5640543095,POINT (-73.9757615106 42.5640543095)
Dayton House,Erie,10/18/2011,11NR06236,-78.9015001974,42.9359574783,POINT (-78.9015001974 42.9359574783)
"Bowne, John, House",Queens,09/13/1977,90NR01588,-73.8248106844,40.7628567488,POINT (-73.8248106844 40.7628567488)
Barna C. Roup House,Wyoming,08/10/2015,15NR00049,-78.0011618147,42.7173519606,POINT (-78.0011618147 42.7173519606)
"Warner, Matthew, House",Livingston,08/31/1989,90NR01395,-77.604486425,42.9083263072,POINT (-77.604486425 42.9083263072)
"Pierce, Charles, House",Greene,12/28/2001,01NR01819,-74.152900146,42.4113558821,POINT (-74.152900146 42.4113558821)
Glebe House,Dutchess,11/26/1982,90NR00400,-73.911832173,41.6985573132,POINT (-73.911832173 41.6985573132)
Prime House,Suffolk,09/26/1985,90NR01837,-73.4223008267,40.8745796219,POINT (-73.4223008267 40.8745796219)
David Rayfiel House,Saratoga,11/10/2009,09NR06003,-73.9428273247,43.2995835953,POINT (-73.9428273247 43.2995835953)
"How, James and Fanny, House",Erie,05/23/1997,97NR01207,-78.8742416295,42.9164548922,POINT (-78.8742416295 42.9164548922)
"Bond, Colonel William and Nancy Ralston, House",Niagara,04/20/1995,95NR00834,-78.698588459,43.1715795247,POINT (-78.698588459 43.1715795247)
"Menand, Louis, House",Albany,10/03/1985,90NR02837,-73.722612769,42.7029760587,POINT (-73.722612769 42.7029760587)
Senator William Cauldwell House,Suffolk,05/04/2009,09NR05980,-72.3727046089,40.9906036368,POINT (-72.3727046089 40.9906036368)
Erskine L. Seeley House,Delaware,08/30/2010,10NR06108,-74.6133542842,42.407802679,POINT (-74.6133542842 42.407802679)
"Kane, John, House",Dutchess,10/20/1980,90NR00448,-73.5939937537,41.5561059422,POINT (-73.5939937537 41.5561059422)
"Patton, James 'Squire,' House",Orange,05/12/2008,07NR05797,-74.073385456,41.4859837431,POINT (-74.073385456 41.4859837431)
Smith Clove Meetinghouse,Orange,01/11/1974,90NR02314,-74.110933868,41.361152631,POINT (-74.110933868 41.361152631)
"Kennan, A. P. W., House",Suffolk,11/06/1985,90NR01910,-73.4111420495,40.9036602495,POINT (-73.4111420495 40.9036602495)
Scribner House,Orange,03/08/1996,90NR03056,-74.0239502344,41.4374230874,POINT (-74.0239502344 41.4374230874)
Royal Johnson House,Cortland,12/11/2009,09NR05995,-76.0993267516,42.44199721,POINT (-76.0993267516 42.44199721)
Poughkeepsie Meeting House (Montgomery Street),Dutchess,04/27/1989,90NR00568,-73.9258857201,41.6993312656,POINT (-73.9258857201 41.6993312656)
"Lomb, Adolph, House",Monroe,01/24/1995,95NR00801,-77.5236672994,43.0880216706,POINT (-77.5236672994 43.0880216706)
Potter-Van Camp House,Steuben,09/30/1983,90NR02029,-77.3192756414,42.3374855663,POINT (-77.3192756414 42.3374855663)
Haring-Eberle House,Rockland,07/12/1990,90NR03074,-73.9144672084,41.0141329887,POINT (-73.9144672084 41.0141329887)
"Pigott, Patrick, House (Angola Lodge)",Orange,08/28/1998,98NR01379,-74.0410444691,41.4280616599,POINT (-74.0410444691 41.4280616599)
Becker-Westfall House,Schoharie,11/20/1979,90NR02683,-74.253006646,42.6765528459,POINT (-74.253006646 42.6765528459)
"Van Peyma, Herman B., House",Erie,11/30/1999,99NR01542,-78.6627600944,42.8978930467,POINT (-78.6627600944 42.8978930467)
Rowe House,Steuben,02/19/2008,07NR05717,-77.4855519023,42.572525315,POINT (-77.4855519023 42.572525315)
Lewis House,Jefferson,09/27/1985,90NR01175,-76.338213943,44.1290720485,POINT (-76.338213943 44.1290720485)
Watkins-Sisson House,St. Lawrence,09/09/2013,13NR06453,-74.9820321466,44.6716311662,POINT (-74.9820321466 44.6716311662)
"Porter, Rev. Dr. Elbert, House (Oakledge"")""",Columbia,08/21/1997,97NR01233,-73.7353172334,42.2210752934,POINT (-73.7353172334 42.2210752934)
Sharp Brothers House,Albany,11/10/1982,90NR01691,-73.9874478109,42.734747122,POINT (-73.9874478109 42.734747122)
Telluride House,Tompkins,02/22/2011,10NR06127,-76.4870161067,42.445796202,POINT (-76.4870161067 42.445796202)
"Rogers, John S., House",New York,06/30/1983,90NR00773,-73.9614509762,40.776345552,POINT (-73.9614509762 40.776345552)
"Richardson, William, House",Cayuga,03/15/2005,04NR05331,-76.6792749919,42.8844772545,POINT (-76.6792749919 42.8844772545)
Rye Meeting House (Milton Chapel),Westchester,01/14/2011,04NR05215,-73.6891959238,40.9590240446,POINT (-73.6891959238 40.9590240446)
"Moore, William H., House",New York,03/16/1972,90NR00631,-73.9749078847,40.7606025869,POINT (-73.9749078847 40.7606025869)
Hubbard House,Kings,06/02/2000,00NR01619,-73.9730879114,40.6002452886,POINT (-73.9730879114 40.6002452886)
"Kilmer, Jonas M., House",Broome,09/29/2006,06NR05568,-75.9212566009,42.0922432691,POINT (-75.9212566009 42.0922432691)
"Mapes, Mortimer L., House & Seward Homestead",Orange,11/29/2011,10NR06166,-74.3559662716,41.3332836549,POINT (-74.3559662716 41.3332836549)
"Hasbrouck, Judge Jonathan, House",Ulster,03/06/2013,12NR06406,-74.1134631546,42.0412702267,POINT (-74.1134631546 42.0412702267)
"Levor, Gustav, House",Fulton,06/10/2005,04NR05401,-74.3412494832,43.0532078818,POINT (-74.3412494832 43.0532078818)
"Shafer, Jacob, House",Orange,08/16/1996,96NR01034,-74.2694166501,41.5234795082,POINT (-74.2694166501 41.5234795082)
East 78th Street Houses,New York,03/25/1980,90NR00638,-73.9586986424,40.7742379,POINT (-73.9586986424 40.7742379)
Peter Sander Van Alstyne House,Columbia,07/29/2021,21NR00020,-73.7174570124,42.3861604164,POINT (-73.7174570124 42.3861604164)
Allen-Beville House,Queens,09/22/1983,90NR01590,-73.750317417,40.7728479331,POINT (-73.750317417 40.7728479331)
Crowell House,Nassau,02/18/1988,90NR01744,-73.6480245227,40.8390898491,POINT (-73.6480245227 40.8390898491)
"Strong, Jedediah, House",Albany,10/03/1985,90NR02792,-73.8278118633,42.7666882527,POINT (-73.8278118633 42.7666882527)
Saugerties Lighthouse,Ulster,05/29/1979,90NR01108,-73.9296908426,42.0721015285,POINT (-73.9296908426 42.0721015285)
Onderdonk House,Rockland,09/28/2006,06NR05581,-73.9187542142,41.0476504542,POINT (-73.9187542142 41.0476504542)
"Ives, Dr. John, House",Onondaga,08/29/1985,90NR02086,-76.0673878128,42.9909018043,POINT (-76.0673878128 42.9909018043)
Seth M. Gates House,Wyoming,02/21/1992,91NR00286,-78.1349372156,42.7409253141,POINT (-78.1349372156 42.7409253141)
"Staats, Joachim, House And Gerrit Staats Ruin",Rensselaer,12/15/1978,90NR00968,-73.7488463772,42.5707517957,POINT (-73.7488463772 42.5707517957)
Ellery Calkins House,Sullivan,11/27/1992,92NR00361,-75.0633354209,41.7077779088,POINT (-75.0633354209 41.7077779088)
Staten Island Borough Hall and Richmond County Courthouse,Richmond,10/06/1983,90NR01036,-74.076163196,40.6426801926,POINT (-74.076163196 40.6426801926)
"Bailey, Jonathan, House",Yates,08/24/1994,94NR00644,-77.0598495463,42.588959011,POINT (-77.0598495463 42.588959011)
Bergh-Stoutenburgh House,Dutchess,09/27/1972,90NR00304,-73.9320856864,41.7821638199,POINT (-73.9320856864 41.7821638199)
"Stratton, Walter, House",Delaware,12/31/2002,02NR04966,-74.6161641022,42.2558445095,POINT (-74.6161641022 42.2558445095)
"Lampman, William, House",Greene,08/10/1995,91NR03337,-73.872068167,42.2121521055,POINT (-73.872068167 42.2121521055)
Cyrus Bates House,Jefferson,07/04/2004,02NR04959,-76.202719208,43.8225627467,POINT (-76.202719208 43.8225627467)
"Stilwell, Thomas, House",Warren,09/29/1984,90NR02731,-73.6408723978,43.3117912965,POINT (-73.6408723978 43.3117912965)
Hasbrouck Stone House,Sullivan,09/13/2019,19NR00047,-74.6174637497,41.7922017116,POINT (-74.6174637497 41.7922017116)
"Pratt, John Wells, House",Oswego,12/10/1999,99NR01529,-76.4149525944,43.3193160321,POINT (-76.4149525944 43.3193160321)
"Longbotham, Nathaniel, House",Suffolk,11/16/1989,95NR00814,-73.1343451725,40.9074347592,POINT (-73.1343451725 40.9074347592)
Benham House,Ontario,04/26/1984,90NR01996,-77.2788845673,42.8833301577,POINT (-77.2788845673 42.8833301577)
Masterton-Dusenberry House,Westchester,04/16/1980,90NR02528,-73.8186740169,40.9372108354,POINT (-73.8186740169 40.9372108354)
"Merchant, Walter, House",Albany,03/06/2002,02NR01907,-73.7628851999,42.6560973906,POINT (-73.7628851999 42.6560973906)
"Carman, Cornelius, House",Dutchess,12/30/1987,90NR00364,-73.9703828388,41.549983054,POINT (-73.9703828388 41.549983054)
Alton B. Parker House,Ulster,08/23/2016,16NR00055,-73.959276693,41.8290268145,POINT (-73.959276693 41.8290268145)
"Dorsheimer, William, House",Erie,11/21/1980,90NR01241,-78.8754048445,42.8962911,POINT (-78.8754048445 42.8962911)
"Chandler, Peter, House",Oswego,11/14/1991,91NR00030,-76.228821116,43.460136767,POINT (-76.228821116 43.460136767)
Stuart Perry & William Swezey houses,Herkimer,11/28/2012,12NR06386,-75.0193038316,43.1904171242,POINT (-75.0193038316 43.1904171242)
"Brown, Alexander, House",Onondaga,11/03/1983,90NR02121,-76.1634240588,43.0368120704,POINT (-76.1634240588 43.0368120704)
Coney Island Yard Gatehouse (Dual System BMT),Kings,02/09/2006,05NR05420,-73.9744592615,40.5894771589,POINT (-73.9744592615 40.5894771589)
Vander Ende--Onderdonk House Site,Queens,01/31/1977,90NR01564,-73.919586533,40.7108208238,POINT (-73.919586533 40.7108208238)
"Rose, Henry, House (Hampstead)",Yates,08/24/1994,94NR00653,-77.1141783018,42.6037081843,POINT (-77.1141783018 42.6037081843)
"Fillmore, Millard, House",Erie,05/30/1974,90NR01251,-78.6221760217,42.7689020104,POINT (-78.6221760217 42.7689020104)
Elaine de Kooning House and Studio,Suffolk,01/26/2022,21NR00071,-72.217605609,41.0211324062,POINT (-72.217605609 41.0211324062)
Nassau County Courthouse,Nassau,03/02/2021,20NR00108,-73.6343655741,40.7388622275,POINT (-73.6343655741 40.7388622275)
Hiram Griggs House,Albany,07/19/2010,09NR06052,-74.0352493393,42.701617299,POINT (-74.0352493393 42.701617299)
Schoharie County Courthouse Complex,Schoharie,08/15/1995,95NR00839,-74.3118722575,42.6636055633,POINT (-74.3118722575 42.6636055633)
"Burden, James A. Jr., House and Kahn, Otto H. House",New York,09/12/2006,06NR05602,-73.9574898558,40.7847187828,POINT (-73.9574898558 40.7847187828)
"Goodale, Capt. C., House",Suffolk,10/02/1986,90NR01917,-72.3801694491,40.891230729,POINT (-72.3801694491 40.891230729)
Harbor House,Suffolk,08/09/1993,91NR00120,-73.1787773107,40.8968734917,POINT (-73.1787773107 40.8968734917)
"Slingerlands, Albert, House",Albany,02/14/1997,97NR01137,-73.8574221469,42.6286064979,POINT (-73.8574221469 42.6286064979)
"Campbell-Taylor, Harriet, House",Chautauqua,09/26/1983,90NR00118,-79.5738248161,42.3144573907,POINT (-79.5738248161 42.3144573907)
Office Building and U.S. Light-House Depot Complex,Richmond,09/15/1983,90NR01032,-74.0742610125,40.6413741153,POINT (-74.0742610125 40.6413741153)
John H. and Sarah Trumbull House,Ulster,02/02/2018,16NR00104,-74.0171825453,41.9241180059,POINT (-74.0171825453 41.9241180059)
"Holy Trinity Church, St. Christopher House and Parsonage",New York,05/30/1980,90NR00732,-73.9497270167,40.7784793712,POINT (-73.9497270167 40.7784793712)
Josiah Woodhull House,Suffolk,08/24/2011,11NR06220,-72.870077353,40.9585041392,POINT (-72.870077353 40.9585041392)
"Sutherland, Daniel, House",Orange,03/08/1996,90NR03057,-74.0377177866,41.4324461093,POINT (-74.0377177866 41.4324461093)
"Jones, A.D. (Boss), House",Schenectady,10/11/1984,90NR02630,-74.2148202532,42.7745880676,POINT (-74.2148202532 42.7745880676)
Frey House,Montgomery,12/31/2002,02NR05009,-74.5833691794,42.9116923338,POINT (-74.5833691794 42.9116923338)
"Buffet, Eliphas, House",Suffolk,09/26/1985,90NR01803,-73.4427756617,40.8378445086,POINT (-73.4427756617 40.8378445086)
"Whitman, Walt, House",Suffolk,09/26/1985,90NR01857,-73.4117660256,40.8171835492,POINT (-73.4117660256 40.8171835492)
House at 240 Sea Cliff Avenue,Nassau,02/18/1988,90NR01755,-73.6455957648,40.849390304,POINT (-73.6455957648 40.849390304)
"Ely, Hervey, House",Monroe,08/12/1971,90NR01477,-77.6176766578,43.1514723507,POINT (-77.6176766578 43.1514723507)
Terwilliger House,Ulster,09/26/1983,90NR01091,-74.2049886766,41.6499080946,POINT (-74.2049886766 41.6499080946)
U.S. Customshouse,St. Lawrence,10/09/1974,90NR02563,-75.497400228,44.6973310208,POINT (-75.497400228 44.6973310208)
Rensselaer Society of Engineers House,Rensselaer,04/05/2019,18NR00093,-73.6753170434,42.7297105218,POINT (-73.6753170434 42.7297105218)
"Smith, Adon, House",Madison,05/02/1974,90NR01439,-75.5427923149,42.826962727,POINT (-75.5427923149 42.826962727)
"DuBois, Hendrikus, House",Ulster,07/08/1982,90NR01061,-74.1485273943,41.7210519435,POINT (-74.1485273943 41.7210519435)
Jennings-Marvin House,Tompkins,06/08/1984,90NR02269,-76.2997835866,42.4915368779,POINT (-76.2997835866 42.4915368779)
Armour-Stiner House,Westchester,12/18/1975,90NR02537,-73.8702386078,41.0306934697,POINT (-73.8702386078 41.0306934697)
Contempora House,Rockland,04/29/2009,08NR05923,-74.0178699146,41.1828830373,POINT (-74.0178699146 41.1828830373)
Conkling-Boardman-Eldridge House,Albany,02/02/2016,15NR00018,-74.1242641949,42.5277900843,POINT (-74.1242641949 42.5277900843)
"Hill, Nathaniel, Brick House",Orange,01/05/1978,90NR02304,-74.1761494071,41.5254356004,POINT (-74.1761494071 41.5254356004)
Nowlan House,Tioga,12/15/1997,97NR01272,-76.1878304694,42.2186842285,POINT (-76.1878304694 42.2186842285)
Kenyon House,Ulster,12/28/2001,01NR01821,-74.0145784829,41.928160886,POINT (-74.0145784829 41.928160886)
"Wilson, Edmund, House",Lewis,11/26/1973,90NR01191,-75.3663427771,43.5345137324,POINT (-75.3663427771 43.5345137324)
"Titus, Elias, House",Dutchess,07/12/2006,05NR05544,-73.8714781122,41.6647804045,POINT (-73.8714781122 41.6647804045)
Marble Schoolhouse,Westchester,07/06/2005,04NR05399,-73.8111790141,40.9298035353,POINT (-73.8111790141 40.9298035353)
Isaac Cocks House,Orange,03/08/1996,90NR03243,-74.0678741633,41.4237013799,POINT (-74.0678741633 41.4237013799)
"Stickley, Gustav, House",Onondaga,08/23/1984,90NR02122,-76.1214570505,43.0447193811,POINT (-76.1214570505 43.0447193811)
Rudolph Oyster Cull House,Suffolk,08/07/2001,91NR00279,-73.0957408717,40.7224009776,POINT (-73.0957408717 40.7224009776)
TallmanΓÇôBudke & VanderbiltΓÇôBudkeΓÇôTraphagen Houses,Rockland,07/03/2017,16NR00126,-73.9872839986,41.1164232024,POINT (-73.9872839986 41.1164232024)
Michael Salyer Stone House,Rockland,12/31/2002,02NR04996,-73.9875419831,41.0516879673,POINT (-73.9875419831 41.0516879673)
"Ehle, Peter, House",Montgomery,09/27/1980,90NR01554,-74.6007141519,42.9234520606,POINT (-74.6007141519 42.9234520606)
Bloomer-Dailey House and Balmville Tree,Orange,12/07/2000,00NR01694,-74.0124710497,41.532359545,POINT (-74.0124710497 41.532359545)
"Byrne, Senator William T., House",Albany,10/03/1985,90NR01678,-73.7547747182,42.7098257114,POINT (-73.7547747182 42.7098257114)
Campbell-Rumsey House,Steuben,09/30/1983,90NR02022,-77.3068722734,42.3329900198,POINT (-77.3068722734 42.3329900198)
Hammond House,Westchester,05/06/1980,90NR02444,-73.8113990124,41.0760653978,POINT (-73.8113990124 41.0760653978)
"Hartwell, W. W., House & Dependencies",Clinton,11/12/1982,90NR00185,-73.4590012749,44.6962629423,POINT (-73.4590012749 44.6962629423)
"Saddler, Samuel, House",Oswego,11/15/1988,90NR02168,-76.0841208269,43.6496733125,POINT (-76.0841208269 43.6496733125)
"Peck, J. Franklin, House",Livingston,08/31/1989,90NR01390,-77.6101350449,42.9062854917,POINT (-77.6101350449 42.9062854917)
"Spaulding, Henry F., Coachman's House",Bronx,11/04/1982,90NR00067,-73.9106667895,40.8984389363,POINT (-73.9106667895 40.8984389363)
House at 107 Stroud Street,Madison,05/23/1986,90NR01426,-75.7614917037,43.0744474258,POINT (-75.7614917037 43.0744474258)
Christian Hess House & Shoemaker's Shop,Schoharie,06/30/2015,15NR00021,-74.3195917817,42.6446045053,POINT (-74.3195917817 42.6446045053)
Forth House,Columbia,06/11/2010,10NR06101,-73.7875405086,42.1364843634,POINT (-73.7875405086 42.1364843634)
"Vaisberg, Samuel,  House",Nassau,10/05/2005,04NR05380,-73.6717625715,40.5870902626,POINT (-73.6717625715 40.5870902626)
Lispenard-Rodman-Davenport House,Westchester,09/22/1986,90NR02486,-73.7710609461,40.9007656778,POINT (-73.7710609461 40.9007656778)
McVickar House,Westchester,01/14/2004,03NR05072,-73.8655646752,41.0390559395,POINT (-73.8655646752 41.0390559395)
Black River Canal Warehouse,Oneida,03/07/2003,02NR05007,-75.3275344232,43.4811098782,POINT (-75.3275344232 43.4811098782)
"Sherrill, Stephen, House",Suffolk,01/04/1996,95NR00858,-72.1811073599,40.9727440731,POINT (-72.1811073599 40.9727440731)
Caledonia House Hotel (Masonic Temple),Livingston,09/13/2001,00NR01713,-77.8525775849,42.9730833872,POINT (-77.8525775849 42.9730833872)
Engine House No. 28,Erie,05/25/2001,00NR01712,-78.8047797397,42.8900415748,POINT (-78.8047797397 42.8900415748)
Dr. Buck-Stevens House,St. Lawrence,05/20/1982,90NR02552,-74.7751615758,44.807320324,POINT (-74.7751615758 44.807320324)
Westchester House,New York,03/20/1986,94NR00532,-73.9949562786,40.7195337885,POINT (-73.9949562786 40.7195337885)
John W. McCarty House,Tioga,03/12/2001,01NR01733,-76.3401835675,42.2312438685,POINT (-76.3401835675 42.2312438685)
Corlies-Ritter-Hart House,Dutchess,08/18/2014,14NR06547,-73.926080818,41.6950376618,POINT (-73.926080818 41.6950376618)
Patroon Agent's House and Office,Rensselaer,08/03/1979,90NR01002,-73.7347470053,42.6572264419,POINT (-73.7347470053 42.6572264419)
Freer House,Dutchess,11/26/1982,90NR00399,-73.9099952297,41.6797379652,POINT (-73.9099952297 41.6797379652)
"Chapman, A. F., House",Schuyler,12/08/1997,97NR01254,-76.8752921085,42.3800485436,POINT (-76.8752921085 42.3800485436)
Ellis Squires Jr. House,Suffolk,11/09/2017,17NR00032,-72.5256850329,40.8975355959,POINT (-72.5256850329 40.8975355959)
"Wheeler, Addison, House",Ontario,03/15/2005,04NR05352,-77.3731302679,42.8593517495,POINT (-77.3731302679 42.8593517495)
"146 East 38th Street, House at",New York,05/21/2008,08NR05834,-73.97736968,40.7484653191,POINT (-73.97736968 40.7484653191)
Lasher-Davis House,Montgomery,09/27/1980,90NR01555,-74.6147027193,42.9354879628,POINT (-74.6147027193 42.9354879628)
"Rich, Samuel, House",Monroe,12/30/1987,90NR01456,-77.4743424206,43.1239823045,POINT (-77.4743424206 43.1239823045)
Steinway House,Queens,09/08/1983,90NR01587,-73.8970787513,40.7787710095,POINT (-73.8970787513 40.7787710095)
"Ordway, Jones, House",Warren,09/29/1984,90NR02721,-73.6361888254,43.3109109983,POINT (-73.6361888254 43.3109109983)
Palatine Bridge Freight House,Montgomery,03/07/1973,90NR01560,-74.5654570017,42.9102470605,POINT (-74.5654570017 42.9102470605)
Kingsford House,Oswego,08/21/1997,97NR01221,-76.5127787291,43.4542548483,POINT (-76.5127787291 43.4542548483)
House at 116 Main Street,Orange,11/23/1982,90NR02331,-73.9645051107,41.3726548044,POINT (-73.9645051107 41.3726548044)
United States Courthouse,New York,09/02/1987,90NR03134,-74.0023107561,40.7136657216,POINT (-74.0023107561 40.7136657216)
Second Tompkins County Courthouse,Tompkins,03/18/1971,90NR02247,-76.4981222274,42.4424013091,POINT (-76.4981222274 42.4424013091)
"Weaver, Myron, House",Yates,08/24/1994,94NR00680,-77.1534926974,42.5957522476,POINT (-77.1534926974 42.5957522476)
"Bradley, Dan, House",Onondaga,12/12/1978,90NR02135,-76.3395426609,42.976113722,POINT (-76.3395426609 42.976113722)
Poppletown Farm House,Ulster,11/07/1991,91NR00088,-73.9737893959,41.8214908397,POINT (-73.9737893959 41.8214908397)
House at 207 Carpenter Avenue,Nassau,02/18/1988,90NR01754,-73.6412453721,40.8490927122,POINT (-73.6412453721 40.8490927122)
"Crabtree, John A., House",Orange,08/06/1998,98NR01377,-74.2258275808,41.5286577249,POINT (-74.2258275808 41.5286577249)
"Shirts, William, House",Monroe,04/16/2004,03NR05173,-77.8546605715,43.0231118751,POINT (-77.8546605715 43.0231118751)
Adsit House (DEMOLISHED),Steuben,02/20/2003,02NR04939,-77.6632649466,42.3285386307,POINT (-77.6632649466 42.3285386307)
"Center Street, House at 37",Orange,11/23/1982,90NR02326,-73.9674521499,41.3698728471,POINT (-73.9674521499 41.3698728471)
White/Pound House,Niagara,05/30/2003,03NR05060,-78.6913464927,43.1665920423,POINT (-78.6913464927 43.1665920423)
Hiram Hubbard House,Jefferson,09/09/2009,08NR05893,-75.687928596,43.9627540333,POINT (-75.687928596 43.9627540333)
Roe Cobblestone Schoolhouse,Wayne,09/17/2008,08NR05878,-76.7971876387,43.1900083557,POINT (-76.7971876387 43.1900083557)
Harry and Molly Lewis House,Lewis,11/21/2012,12NR06379,-75.4263514373,43.8844116951,POINT (-75.4263514373 43.8844116951)
Tibbits House,Rensselaer,05/22/1978,90NR00960,-73.3432333747,42.8579467134,POINT (-73.3432333747 42.8579467134)
