Resource Name,County,National Register Date,National Register Number,Longitude,Latitude,Georeference
Ashcroft,Ontario,11/20/1975,90NR01990,-76.9862634677,42.8536236326,POINT (-76.9862634677 42.8536236326)
"Hilton Avenue, Building at 49",Nassau,11/14/1978,91NR00232,-73.6374281969,40.7230399973,POINT (-73.6374281969 40.7230399973)
Mount Gulian,Dutchess,11/19/1982,90NR00298,-73.98084435,41.5239156845,POINT (-73.98084435 41.5239156845)
Altamont Fairground Fine Arts and Flower Building,Albany,01/28/2004,03NR05078,-74.0288474325,42.6984225406,POINT (-74.0288474325 42.6984225406)
Cornwall Brothers' Store,Jefferson,05/02/1975,90NR01160,-75.9196402721,44.3382083012,POINT (-75.9196402721 44.3382083012)
Rosemary Lodge,Suffolk,01/14/2000,99NR01443,-72.3391454984,40.9107370995,POINT (-72.3391454984 40.9107370995)
"Grove, The",Otsego,07/10/1980,90NR02197,-75.2471820479,42.545131619,POINT (-75.2471820479 42.545131619)
Italian Community Bake Oven,Herkimer,11/08/2006,06NR05612,-74.8318241077,43.0388326006,POINT (-74.8318241077 43.0388326006)
'Vesper Cliff',Tioga,07/29/2005,04NR05324,-76.2788804089,42.0984421404,POINT (-76.2788804089 42.0984421404)
South Fallsburg Hebrew Association,Sullivan,11/22/2000,00NR01703,-74.630385353,41.7070112178,POINT (-74.630385353 41.7070112178)
Delaware and Hudson Railroad Depot,Essex,,91NR03361,-73.4214692149,43.8472115223,POINT (-73.4214692149 43.8472115223)
"Buffalo Electric Vehicle Company Building, 1219-1247 Main Street",Erie,06/10/2005,04NR05412,-78.8666493822,42.9071067098,POINT (-78.8666493822 42.9071067098)
Oneida Community Limited Administration Building,Madison,12/30/2020,18NR00025,-75.6027920172,43.0624256879,POINT (-75.6027920172 43.0624256879)
New York Bible Society,New York,02/05/2014,13NR06493,-73.9773850744,40.7572330632,POINT (-73.9773850744 40.7572330632)
Italian Center,Dutchess,04/19/1972,90NR00373,-73.9297220554,41.70678926,POINT (-73.9297220554 41.70678926)
Temple Society of Concord,Onondaga,04/27/2009,08NR05881,-76.1334160002,43.0449689231,POINT (-76.1334160002 43.0449689231)
Harmony Mill No. 3,Albany,02/18/1971,90NR02826,-73.7052932495,42.7820210389,POINT (-73.7052932495 42.7820210389)
Wantagh Railroad Complex,Nassau,06/30/1983,90NR01770,-73.5105308377,40.6805703138,POINT (-73.5105308377 40.6805703138)
Puck Building,New York,07/21/1983,90NR00786,-73.9953957003,40.7245416823,POINT (-73.9953957003 40.7245416823)
Lord and Burnham Building,Westchester,02/12/1999,99NR01436,-73.8725815901,41.0394013451,POINT (-73.8725815901 41.0394013451)
The Wilbraham,New York,05/04/2018,17NR00114,-73.9866702974,40.7461954761,POINT (-73.9866702974 40.7461954761)
"John J. Harvey, fireboat",New York,06/16/2000,00NR01599,-74.0097997079,40.752351405,POINT (-74.0097997079 40.752351405)
"Delaware and Hudson Canal, Locks at High Falls",Ulster,11/24/1968,90NR02423,-74.1285719158,41.8258862647,POINT (-74.1285719158 41.8258862647)
Moriah Town Office Building,Essex,05/18/1995,95NR00824,-73.4586514161,44.0430796587,POINT (-73.4586514161 44.0430796587)
Clermont,Columbia,02/18/1971,90NR00218,-73.9110670042,42.0833102473,POINT (-73.9110670042 42.0833102473)
Spencer Residence,Onondaga,02/14/1997,96NR01115,-76.1259148457,43.0330814029,POINT (-76.1259148457 43.0330814029)
Sunnyside,Westchester,10/15/1966,90NR02518,-73.8683562178,41.0491147464,POINT (-73.8683562178 41.0491147464)
Deer Hill,Orange,11/23/1982,90NR02344,-74.0159510817,41.4243582304,POINT (-74.0159510817 41.4243582304)
M. J. Ward Feed Mill Complex,Steuben,03/18/1991,91NR00044,-77.323048712,42.3323897866,POINT (-77.323048712 42.3323897866)
Hurricana,Montgomery,05/22/2013,13NR06424,-74.1811521455,42.960026477,POINT (-74.1811521455 42.960026477)
Dipper Dredge No. 3,Wayne,12/11/2007,07NR05768,-77.0188755204,43.0627288675,POINT (-77.0188755204 43.0627288675)
Office of the Register,Queens,01/03/1980,90NR01563,-73.7981093451,40.7037519621,POINT (-73.7981093451 40.7037519621)
Woodstock Music Festival Site,Sullivan,02/28/2017,16NR00121,-74.8860641204,41.7023253618,POINT (-74.8860641204 41.7023253618)
The Rev. Paul Cuffee Gravesite,Suffolk,10/08/2010,10NR06096,-72.5109058331,40.8821182805,POINT (-72.5109058331 40.8821182805)
"Neck Canal of 1730, The",Oneida,08/15/1995,95NR00816,-75.2740376962,43.1302722939,POINT (-75.2740376962 43.1302722939)
Entranceway at Main Street at Roycroft Boulevard,Erie,12/07/2005,05NR05515,-78.7799922287,42.961997818,POINT (-78.7799922287 42.961997818)
"Hilton Avenue, Building at 44",Nassau,11/14/1978,91NR00228,-73.6380904007,40.7220480199,POINT (-73.6380904007 40.7220480199)
Fay-Usborne Mill,Chautauqua,09/26/1983,90NR00119,-79.5771345761,42.3271557329,POINT (-79.5771345761 42.3271557329)
P.S. 186,New York,05/15/2017,17NR00005,-73.9486856923,40.8261641374,POINT (-73.9486856923 40.8261641374)
Julius' Bar,New York,04/20/2016,16NR00015,-74.0016238441,40.7345550298,POINT (-74.0016238441 40.7345550298)
Cragston Dependencies,Orange,11/23/1982,90NR02298,-73.9707391071,41.3523343991,POINT (-73.9707391071 41.3523343991)
"New York, Westchester and Boston Railroad Administration Building",Bronx,04/23/1980,90NR00037,-73.8729075861,40.8414266439,POINT (-73.8729075861 40.8414266439)
Buffalo Zoo Entrance Court,Erie,05/22/2013,13NR06434,-78.8517112596,42.940400603,POINT (-78.8517112596 42.940400603)
Williamsville Water Mill Complex,Erie,09/22/1983,90NR01253,-78.7445817038,42.9637225891,POINT (-78.7445817038 42.9637225891)
Mica Insulator Co.,Schenectady,01/04/2012,11NR06254,-73.9516145083,42.8033120406,POINT (-73.9516145083 42.8033120406)
Kirstein Building,Monroe,10/04/1985,90NR01494,-77.6085305011,43.1600955849,POINT (-77.6085305011 43.1600955849)
Walter's Hot Dog Stand,Westchester,06/11/2010,10NR06097,-73.7473640609,40.9432488665,POINT (-73.7473640609 40.9432488665)
Stone Jug,Columbia,04/20/1978,90NR00220,-73.8961703632,42.1032827498,POINT (-73.8961703632 42.1032827498)
Shore Acres (DEMOLISHED),Madison,,91NR00142,-75.8604398378,42.937172155,POINT (-75.8604398378 42.937172155)
Catawissa (coastal tugboat),Saratoga,08/08/1996,96NR01011,-73.9772696094,41.9206306928,POINT (-73.9772696094 41.9206306928)
"Kurtz, J., and Sons Store Building",Queens,09/08/1983,90NR01586,-73.7970267647,40.7042796275,POINT (-73.7970267647 40.7042796275)
Villa Lewaro,Westchester,05/11/1976,90NR02538,-73.864001144,41.0431015993,POINT (-73.864001144 41.0431015993)
Temple Beth Zion,Erie,01/16/2018,17NR00001,-78.8709897677,42.9060293657,POINT (-78.8709897677 42.9060293657)
Beachbend,Suffolk,08/09/1993,91NR00124,-73.1841174348,40.9027445051,POINT (-73.1841174348 40.9027445051)
Market Street Row,Dutchess,11/26/1982,90NR00410,-73.9307593931,41.7011996568,POINT (-73.9307593931 41.7011996568)
"Robeson, Paul, Home",New York,12/08/1976,90NR00930,-73.9390284787,40.8338397823,POINT (-73.9390284787 40.8338397823)
Auburn Button Works and Logan Silk Mills,Cayuga,09/28/2007,07NR05739,-76.5643008818,42.9280156491,POINT (-76.5643008818 42.9280156491)
Minisink Battlefield,Sullivan,09/16/1993,93NR00465,-74.9709276339,41.4883085962,POINT (-74.9709276339 41.4883085962)
184 Albany Avenue,Ulster,11/15/2002,02NR04935,-74.0074003572,41.9336274336,POINT (-74.0074003572 41.9336274336)
Entranceway at Main Street at Westfield and Ivyhurst Road,Erie,07/23/2009,08NR05873,-78.8007256761,42.964534553,POINT (-78.8007256761 42.964534553)
Congregation Tifereth Israel,Kings,01/11/2002,01NR01811,-73.981831974,40.6630564693,POINT (-73.981831974 40.6630564693)
MACHIGONNE (YANKEE) Ferryboat,New York,12/03/1992,92NR00388,-74.0149335726,40.720632893,POINT (-74.0149335726 40.720632893)
Temple Beth El,Steuben,02/16/2016,15NR00119,-77.6600016762,42.3275805363,POINT (-77.6600016762 42.3275805363)
Buffalo North Breakwater South End Light,Erie,08/04/1983,90NR01230,-78.895765234,42.8804790913,POINT (-78.895765234 42.8804790913)
"Broadway, Building at 361",New York,09/15/1983,90NR00843,-74.0039942089,40.7175128967,POINT (-74.0039942089 40.7175128967)
General Electric Realty Plot,Schenectady,11/18/1980,90NR02660,-73.9200650745,42.8168382935,POINT (-73.9200650745 42.8168382935)
AMBROSE (lightship),New York,09/07/1984,90NR00823,-74.0024611665,40.7053294343,POINT (-74.0024611665 40.7053294343)
"Thomas Street, Building at No. 8",New York,04/30/1980,90NR00691,-74.0055798512,40.715852107,POINT (-74.0055798512 40.715852107)
Wildcliff,Westchester,12/31/2002,02NR04923,-73.7694240899,40.9064546891,POINT (-73.7694240899 40.9064546891)
Buffalo Trunk Manufacturing Company,Erie,02/17/2010,09NR06064,-78.8610471144,42.8938960189,POINT (-78.8610471144 42.8938960189)
Ford Block,Otsego,09/07/1984,90NR02188,-75.0618428341,42.4537168755,POINT (-75.0618428341 42.4537168755)
Crotona Play Center,Bronx,04/28/2015,14NR06619,-73.8976576705,40.8398484511,POINT (-73.8976576705 40.8398484511)
Johnson-Jolls Complex,Erie,05/06/1980,90NR01255,-78.7433985229,42.7669140106,POINT (-78.7433985229 42.7669140106)
390 Ocean Avenue,Nassau,10/27/2017,17NR00024,-73.4707708005,40.6738109333,POINT (-73.4707708005 40.6738109333)
"Dykman, J. Y., Store",Putnam,11/23/1982,90NR02391,-73.9487876987,41.4233608164,POINT (-73.9487876987 41.4233608164)
Look Building,New York,02/24/2005,04NR05360,-73.9752418253,40.7588979942,POINT (-73.9752418253 40.7588979942)
"Sidewalk Clock at 783 5th Avenue, Manhattan",New York,04/18/1985,90NR00670,-73.9727684426,40.7644351248,POINT (-73.9727684426 40.7644351248)
The Wayne and Waldorf Apartments,Erie,11/12/2014,14NR06575,-78.8689998008,42.9039616378,POINT (-78.8689998008 42.9039616378)
Brooklyn Trust Company,Kings,08/20/2009,09NR06001,-73.9920547966,40.6945967783,POINT (-73.9920547966 40.6945967783)
Buffalo Main Light,Erie,07/19/1984,90NR01228,-78.8895085184,42.8778336469,POINT (-78.8895085184 42.8778336469)
"Big Duck, The",Suffolk,04/28/1997,97NR01139,-72.5571891736,40.888286235,POINT (-72.5571891736 40.888286235)
"DeBaun, John, Mill",Rockland,09/02/1993,93NR00448,-74.103863612,41.1127449068,POINT (-74.103863612 41.1127449068)
Covewood Lodge,Herkimer,05/12/2004,03NR05169,-74.8520192872,43.816634831,POINT (-74.8520192872 43.816634831)
Payjack (Hartway) Chevrolet Building,Orleans,05/08/2012,12NR06320,-78.3879300212,43.2225539683,POINT (-78.3879300212 43.2225539683)
Tahawus Masonic Lodge,Essex,03/09/2021,19NR00099,-73.6756958378,44.4409237149,POINT (-73.6756958378 44.4409237149)
Community Place,Onondaga,04/20/1979,90NR02094,-76.455156155,42.9830601652,POINT (-76.455156155 42.9830601652)
Marion Steam Shovel,Genesee,02/22/2008,07NR05714,-77.9378260516,42.9926136761,POINT (-77.9378260516 42.9926136761)
Sanford Residence,Onondaga,02/14/1997,96NR01133,-76.1656499251,43.0306463149,POINT (-76.1656499251 43.0306463149)
Busti Mill,Chautauqua,07/23/1976,90NR00106,-79.2814094631,42.0320475192,POINT (-79.2814094631 42.0320475192)
Spanish-American War Monument to the 71st Regiment,Westchester,01/14/2011,09NR06061,-73.8604584777,40.9884101155,POINT (-73.8604584777 40.9884101155)
Sailors' Snug Harbor,Richmond,03/16/1972,90NR01018,-74.10321057,40.6424541026,POINT (-74.10321057 40.6424541026)
Unadilla Water Works,Otsego,09/04/1992,92NR00343,-75.3164303093,42.3409873287,POINT (-75.3164303093 42.3409873287)
116 John Street,New York,06/20/2014,13NR06526,-74.0058928288,40.7074774806,POINT (-74.0058928288 40.7074774806)
"Ninth Street, Building at 113",Nassau,11/14/1978,91NR00218,-73.6371255985,40.7281370372,POINT (-73.6371255985 40.7281370372)
Peebles (Peobles) Island,Albany,10/02/1973,90NR02593,-73.6868980405,42.7818917298,POINT (-73.6868980405 42.7818917298)
Binghamton Railway Company Complex,Broome,11/29/2006,06NR05621,-75.9090970007,42.1067249386,POINT (-75.9090970007 42.1067249386)
Endicott Square Deal Arch,Broome,02/23/2001,01NR01746,-76.0548395278,42.0956623618,POINT (-76.0548395278 42.0956623618)
St. Ann's Federation Building,Steuben,05/29/2001,01NR01767,-77.6602288718,42.3259506757,POINT (-77.6602288718 42.3259506757)
Troy Waste Manufacturing Company Building,Rensselaer,02/14/2014,13NR06518,-73.6867907232,42.7364092309,POINT (-73.6867907232 42.7364092309)
Newberry Building,Genesee,09/11/2017,15NR00145,-78.1825636875,42.9970354389,POINT (-78.1825636875 42.9970354389)
"Rockaway Avenue, Building at 15",Nassau,11/14/1978,91NR00188,-73.6435736544,40.7148108593,POINT (-73.6435736544 40.7148108593)
Central Garage,Jefferson,10/18/1996,96NR00952,-75.9664250837,44.194920454,POINT (-75.9664250837 44.194920454)
Huntley Apartments,Onondaga,06/01/2011,11NR06196,-76.1709645254,43.0299221089,POINT (-76.1709645254 43.0299221089)
Wellsville Erie Depot,Allegany,08/27/1987,90NR00023,-77.9481707845,42.1235214091,POINT (-77.9481707845 42.1235214091)
Sweet Memorial Building,Oswego,04/26/1990,90NR03146,-76.2990073254,43.2292980564,POINT (-76.2990073254 43.2292980564)
Gold Seal Winery,Steuben,11/28/2010,10NR06130,-77.1843205684,42.4567098146,POINT (-77.1843205684 42.4567098146)
Camp Olmsted,Orange,11/23/1982,90NR02343,-74.0048212671,41.4382282543,POINT (-74.0048212671 41.4382282543)
"Enlarged Lock No. 50, Old Erie Canal",Onondaga,,02NR01890,-76.2268259469,43.0664652216,POINT (-76.2268259469 43.0664652216)
United States Appraisers Stores,New York,01/11/2017,20NR00018,-74.0062735617,40.7283399607,POINT (-74.0062735617 40.7283399607)
Blink Bonnie,Rensselaer,08/10/2000,00NR01616,-73.7024890838,42.5682995427,POINT (-73.7024890838 42.5682995427)
"Hopper, Edward, Birthplasce and Boyhood Home",Rockland,04/06/2000,00NR01583,-73.9181048625,41.0932921645,POINT (-73.9181048625 41.0932921645)
Witthoefft Residence,Westchester,02/22/2011,10NR06124,-73.736486706,41.1284858995,POINT (-73.736486706 41.1284858995)
Congregation Tifereth Israel,Queens,11/21/2002,02NR04967,-73.8529167508,40.7421076279,POINT (-73.8529167508 40.7421076279)
The Colonial Flats; The Colonial Annex,Erie,04/30/2018,16NR00042,-78.8748217399,42.8951407053,POINT (-78.8748217399 42.8951407053)
Pioneer (Schooner),New York,,13NR06516,-74.0025325026,40.7047188171,POINT (-74.0025325026 40.7047188171)
Mapleton,Westchester,09/28/1976,90NR02488,-73.7647003214,41.0383175796,POINT (-73.7647003214 41.0383175796)
"Cornfield, The",Otsego,09/12/2002,02NR01929,-74.9783833902,42.7067138745,POINT (-74.9783833902 42.7067138745)
"Fifth Street, Building at 89",Nassau,11/14/1978,91NR00192,-73.6395941033,40.7214327052,POINT (-73.6395941033 40.7214327052)
Oyster Bay Long Island Rail Road Turntable,Nassau,07/06/2005,03NR05144,-73.528580552,40.8749603612,POINT (-73.528580552 40.8749603612)
"Grove, The",Dutchess,07/09/1987,90NR00335,-73.8771588623,41.9404225517,POINT (-73.8771588623 41.9404225517)
Metropolitan Life Insurance Company,New York,06/02/1978,90NR00738,-73.9873540941,40.7412777486,POINT (-73.9873540941 40.7412777486)
The Uplands,Essex,03/22/2016,15NR00054,-73.7919293509,44.1996187742,POINT (-73.7919293509 44.1996187742)
Christ Building,Nassau,01/04/2012,11NR06265,-73.6495228668,40.8493011782,POINT (-73.6495228668 40.8493011782)
"Warner, H. H., Building",Monroe,10/04/1985,90NR01503,-77.6091388402,43.1584217423,POINT (-77.6091388402 43.1584217423)
313 Albany Avenue,Ulster,11/15/2002,02NR04934,-74.0045188097,41.9377180428,POINT (-74.0045188097 41.9377180428)
Entranceway at Main Street at Darwin Drive,Erie,07/23/2009,08NR05874,-78.7784444216,42.96150882,POINT (-78.7784444216 42.96150882)
Bewley Building,Niagara,12/03/2018,18NR00065,-78.6904474938,43.1709742365,POINT (-78.6904474938 43.1709742365)
West Brothers Knitting Co.,Onondaga,09/10/2014,14NR06569,-76.1883739861,43.0549919323,POINT (-76.1883739861 43.0549919323)
Storm King Highway,Orange,11/23/1982,90NR02300,-73.9819419161,41.4261774444,POINT (-73.9819419161 41.4261774444)
Fuller Residence,Onondaga,02/14/1997,96NR01126,-76.1108058348,43.0453956874,POINT (-76.1108058348 43.0453956874)
Congregation Shaare Zedek of Harlem,New York,02/23/2015,15NR00007,-73.9467413491,40.8027486055,POINT (-73.9467413491 40.8027486055)
Longue Vue Island,Jefferson,11/04/1982,90NR01117,-75.9406821623,44.3219283685,POINT (-75.9406821623 44.3219283685)
Haviland-Davison Grist Mill,Nassau,04/21/1998,97NR01169,-73.663147665,40.6464212882,POINT (-73.663147665 40.6464212882)
Building at 171-177 Clinton Street,Broome,12/31/2002,02NR04913,-75.9269130641,42.1057523823,POINT (-75.9269130641 42.1057523823)
Tenement Building at 97 Orchard Street,New York,05/19/1992,92NR00300,-73.9902801424,40.7185552003,POINT (-73.9902801424 40.7185552003)
Saxe Embroidery Company Building,Bronx,02/02/2018,17NR00086,-73.908648956,40.8258463749,POINT (-73.908648956 40.8258463749)
Bunn-Tillapaugh Feed Mill,Schoharie,09/29/2006,06NR05613,-74.5635012831,42.6328823204,POINT (-74.5635012831 42.6328823204)
Chittenango Landing Canal Drydock Complex,Madison,04/30/1992,92NR00306,-75.8731595115,43.0601319943,POINT (-75.8731595115 43.0601319943)
Oneonta Municipal Building,Otsego,10/29/1982,90NR02186,-75.0607135943,42.4544975586,POINT (-75.0607135943 42.4544975586)
Hessinger Store,Sullivan,06/02/2000,00NR01584,-74.9475763736,41.836092698,POINT (-74.9475763736 41.836092698)
Paddock Arcade,Jefferson,06/15/1976,90NR01154,-75.9115604642,43.9745362565,POINT (-75.9115604642 43.9745362565)
Hebron Valley Grange No. 1103,Washington,07/28/2006,06NR05582,-73.3756739677,43.2306151282,POINT (-73.3756739677 43.2306151282)
"Scribner's, Charles Sons, Building",New York,,94NR00530,-73.9776716235,40.7573465145,POINT (-73.9776716235 40.7573465145)
Woodcrest,Suffolk,08/09/1993,91NR00126,-73.1827888723,40.8998474734,POINT (-73.1827888723 40.8998474734)
Dunbar Apartments,New York,03/29/1979,90NR00648,-73.9384177097,40.8250979281,POINT (-73.9384177097 40.8250979281)
Sagamore,Hamilton,01/11/1976,90NR00577,-74.6272156655,43.7652943074,POINT (-74.6272156655 43.7652943074)
"Mills, Harriet May, Residence",Onondaga,01/24/2002,01NR01806,-76.1734925238,43.0540948057,POINT (-76.1734925238 43.0540948057)
"Hilton Avenue, Building at 45",Nassau,11/14/1978,91NR00229,-73.6371379018,40.7223270663,POINT (-73.6371379018 40.7223270663)
New Windsor Cantonment,Orange,07/31/1972,90NR02308,-74.0627651793,41.474561792,POINT (-74.0627651793 41.474561792)
Whelan Camp,Hamilton,12/21/1989,91NR03314,-74.6529220443,43.8161432713,POINT (-74.6529220443 43.8161432713)
Chrysler Building,New York,12/08/1976,90NR00927,-73.9753752287,40.7516460736,POINT (-73.9753752287 40.7516460736)
Coney Island Yard Electric Motor Repair Shop (Dual System BMT),Kings,02/09/2006,05NR05424,-73.9749406417,40.5897538876,POINT (-73.9749406417 40.5897538876)
Sibley Triangle Building,Monroe,10/04/1985,90NR01501,-77.6035901929,43.1575752862,POINT (-77.6035901929 43.1575752862)
American Museum Of Natural History,New York,06/24/1976,90NR00763,-73.9740593001,40.7813639623,POINT (-73.9740593001 40.7813639623)
"Ninth Street, Building at 112",Nassau,11/14/1978,91NR00217,-73.6368244257,40.7273405712,POINT (-73.6368244257 40.7273405712)
The Herschell-Spillman Motor Company Complex,Niagara,06/05/2013,13NR06433,-78.8738802013,43.0231791816,POINT (-78.8738802013 43.0231791816)
Wallace Building,New York,08/28/2003,03NR05088,-74.0083293509,40.7068443443,POINT (-74.0083293509 40.7068443443)
George Brothers Building,Jefferson,09/06/1990,90NR03017,-76.129014665,44.0657000523,POINT (-76.129014665 44.0657000523)
"Robinson, John Roosevelt Jackie""",Kings,05/11/1976,90NR01279,-73.9272482775,40.6481130939,POINT (-73.9272482775 40.6481130939)
Mount Sinai Dispensary,New York,,94NR00528,-73.9640042793,40.7672628921,POINT (-73.9640042793 40.7672628921)
Beaver Building,New York,07/06/2005,04NR05410,-74.0085325426,40.7052243631,POINT (-74.0085325426 40.7052243631)
"Enlarged Lock No. 23, Old Erie Canal",Schenectady,03/06/2008,07NR05814,-73.9869718852,42.8210621162,POINT (-73.9869718852 42.8210621162)
"Stone Spillway, National Defense Stockpile Center",Broome,04/20/2004,03NR05075,-75.8764215638,42.1546588019,POINT (-75.8764215638 42.1546588019)
International Mercantile Marine Company Building (U.S. Lines),New York,03/02/1991,94NR00582,-74.01445383,40.7049584849,POINT (-74.01445383 40.7049584849)
Bevier Memorial Building,Monroe,10/25/1973,90NR01521,-77.6158477858,43.1531042914,POINT (-77.6158477858 43.1531042914)
Life Savers Building,Westchester,07/11/1985,90NR02495,-73.6597255922,41.0057613676,POINT (-73.6597255922 41.0057613676)
Pine Terrace,Orange,11/23/1982,90NR02333,-73.9648446505,41.3644812908,POINT (-73.9648446505 41.3644812908)
Trudeau Sanitorium,Essex,04/20/1995,95NR00803,-74.1222154979,44.3419640398,POINT (-74.1222154979 44.3419640398)
Union Mill Complex,Saratoga,06/17/1982,90NR02609,-73.850622088,43.0087683758,POINT (-73.850622088 43.0087683758)
Admiral David Glasgow Farragut Gravesite,Bronx,10/16/2012,12NR06333,-73.8674149415,40.8895592475,POINT (-73.8674149415 40.8895592475)
Cedar Cove,Madison,07/15/1991,91NR00139,-75.8637021443,42.9495860968,POINT (-75.8637021443 42.9495860968)
Blanchard Residence,Onondaga,02/14/1997,96NR01135,-76.1190367888,43.0441583696,POINT (-76.1190367888 43.0441583696)
Kip-Beekman-Heermance Site,Dutchess,04/19/1989,93NR00453,-73.9454008534,41.9258537826,POINT (-73.9454008534 41.9258537826)
Sackets Harbor Battlefield,Jefferson,12/31/1974,90NR01190,-76.1357363271,43.9438202927,POINT (-76.1357363271 43.9438202927)
Dunix,Greene,05/30/2018,16NR00140,-74.1428041117,42.3462562962,POINT (-74.1428041117 42.3462562962)
"Burton, William H., Residence",Seneca,06/14/1996,96NR00968,-76.8608810436,42.9048216912,POINT (-76.8608810436 42.9048216912)
Laurel and Michigan Avenues Row,Erie,03/19/1986,90NR01214,-78.8621138126,42.910084582,POINT (-78.8621138126 42.910084582)
Woolworth Building,New York,11/13/1966,90NR00911,-74.0083289978,40.7124660881,POINT (-74.0083289978 40.7124660881)
Odd Fellows Lodge and Temple,Onondaga,04/07/2014,13NR06502,-76.1510824061,43.0595605651,POINT (-76.1510824061 43.0595605651)
Buildings at Niagara and Seventh Streets,Niagara,03/07/2019,17NR00088,-79.0544273845,43.0888349541,POINT (-79.0544273845 43.0888349541)
Bruce-Briggs Brick Block,Erie,11/30/1999,99NR01537,-78.66714048,42.8990421673,POINT (-78.66714048 42.8990421673)
George Washington Carver Community Center,Schenectady,10/16/2020,20NR00066,-73.9375256431,42.8022762521,POINT (-73.9375256431 42.8022762521)
Schoharie Valley Railroad Complex,Schoharie,04/26/1972,90NR02686,-74.310775773,42.6705284253,POINT (-74.310775773 42.6705284253)
Daily News Building,New York,11/14/1982,90NR00912,-73.9731808403,40.7497801267,POINT (-73.9731808403 40.7497801267)
"Gurley, W. & L.E., Building",Rensselaer,03/05/1970,90NR00977,-73.6870639764,42.7324577814,POINT (-73.6870639764 42.7324577814)
Bullard Block,Saratoga,09/16/2009,08NR05961,-73.5812323577,43.098987297,POINT (-73.5812323577 43.098987297)
Scobey Power Plant,Erie,09/20/1996,96NR00942,-78.6982439505,42.4785615484,POINT (-78.6982439505 42.4785615484)
The Virginia,Erie,06/12/2017,17NR00009,-78.8823559893,42.8949380773,POINT (-78.8823559893 42.8949380773)
Eaton Family Home/Jewish Center of Norwich,Chenango,06/04/2009,09NR05979,-75.5240452691,42.527310693,POINT (-75.5240452691 42.527310693)
Stonihurst,Orange,11/23/1982,90NR02335,-73.966637068,41.3570796733,POINT (-73.966637068 41.3570796733)
"Lindenwald (Van Buren, Martin, National Historic Site)",Columbia,10/15/1966,90NR00233,-73.7108499152,42.3688077297,POINT (-73.7108499152 42.3688077297)
R & S Building,New York,09/22/1986,93NR00430,-73.9756170354,40.740198607,POINT (-73.9756170354 40.740198607)
Stonewall,New York,05/27/1999,99NR01503,-74.0007393072,40.7338771154,POINT (-74.0007393072 40.7338771154)
Yawman and Erbe Building,Monroe,,04NR05339,-77.6032032418,43.1562902193,POINT (-77.6032032418 43.1562902193)
Garden City Water Works,Nassau,11/14/1978,91NR00238,-73.6410041169,40.730679763,POINT (-73.6410041169 40.730679763)
Harder Mill,Rensselaer,05/20/2021,20NR00105,-73.7454055709,42.6364910536,POINT (-73.7454055709 42.6364910536)
Notleymere,Madison,07/15/1991,91NR00140,-75.8630924012,42.9478429608,POINT (-75.8630924012 42.9478429608)
Debar Pond Lodge,Franklin,12/16/2014,14NR06589,-74.1920121269,44.6275303526,POINT (-74.1920121269 44.6275303526)
Lorraine Hansberry Residence,New York,04/22/2021,20NR00141,-74.0042426505,40.7336843144,POINT (-74.0042426505 40.7336843144)
New York State Inebriate Asylum,Broome,07/24/1996,96NR01039,-75.8656064479,42.1065952571,POINT (-75.8656064479 42.1065952571)
Holland Land Office,Genesee,10/15/1966,90NR00528,-78.1907744724,42.9991915026,POINT (-78.1907744724 42.9991915026)
"Ferguson, Dr. James, Office",Warren,09/29/1984,90NR02707,-73.6389240751,43.31065266,POINT (-73.6389240751 43.31065266)
Brotherhood Winery,Orange,04/21/2000,00NR01598,-74.1620433876,41.4320557517,POINT (-74.1620433876 41.4320557517)
WAVERTREE,New York,06/13/1978,93NR00521,-74.0032029485,40.7048704856,POINT (-74.0032029485 40.7048704856)
Schenevus Carousel,Otsego,01/16/1998,97NR01280,-74.8266455914,42.5469880303,POINT (-74.8266455914 42.5469880303)
Maizefield,Dutchess,11/26/1973,90NR00451,-73.8818912788,41.9979070063,POINT (-73.8818912788 41.9979070063)
109 Albany Avenue,Ulster,11/15/2002,02NR04928,-74.0107893316,41.9333182798,POINT (-74.0107893316 41.9333182798)
American Thread Building,New York,01/20/2005,04NR05314,-74.0057160224,40.7205951735,POINT (-74.0057160224 40.7205951735)
Buffalo Harbor South Entrance Light,Erie,07/02/2007,07NR05735,-78.8674209326,42.8336785051,POINT (-78.8674209326 42.8336785051)
B'Nai Israel Temple,Cattaraugus,01/04/2012,11NR06270,-78.4275381381,42.0762578303,POINT (-78.4275381381 42.0762578303)
Zink Block,Erie,12/07/2010,10NR06146,-78.8882915401,42.9058561646,POINT (-78.8882915401 42.9058561646)
"Chenango Canal Lock 106, Prism and Towpath",Chenango,12/11/2020,20NR00060,-75.8133365456,42.2525549778,POINT (-75.8133365456 42.2525549778)
Concourse Yard Entry Buildings (IND),Bronx,02/09/2006,05NR05429,-73.888906398,40.8763086716,POINT (-73.888906398 40.8763086716)
Lewis County Fairgrounds,Lewis,02/14/2002,99NR01499,-75.4900427528,43.7953816697,POINT (-75.4900427528 43.7953816697)
Kimlin Cider Mill,Dutchess,02/13/2003,02NR04974,-73.9038846331,41.6673752752,POINT (-73.9038846331 41.6673752752)
Staten Island Light,Richmond,11/30/2005,05NR05490,-74.1412617681,40.5761106687,POINT (-74.1412617681 40.5761106687)
