the_geom,OBJECTID,Borough,Block,Lot,Address,BBL,LPC_NAME,LPC_LPNumb,LPC_SiteDe,LPC_SiteSt,LPC_Altern,DesDate,LandmarkTy,URL_REPORT,Shape_Leng,Shape_Area
"MULTIPOLYGON (((-73.93585144898637 40.827262982659896, -73.93584829462775 40.82726277108979, -73.93584523669062 40.82726214714627, -73.93584236881061 40.82726112889148, -73.93583977631181 40.82725974789016, -73.93583753858061 40.8272580465098, -73.9358357243261 40.8272560752164, -73.93583438920771 40.82725389437414, -73.93583357109648 40.82725157064075, -73.93583329718973 40.82724917517056, -73.93583357571715 40.82724677910724, -73.93583439830913 40.8272444562868, -73.93583573763189 40.82724227693261, -73.93583755568496 40.8272403085607, -73.93583979669513 40.827238608771715, -73.93584239185347 40.82723723065658, -73.9358452616929 40.82723621559383, -73.93584832082867 40.82723559505333, -73.93585147559057 40.827235386992825, -73.93585462994784 40.82723559856289, -73.93585768669838 40.82723622250546, -73.93586055576301 40.82723724076059, -73.93586314826136 40.827238621761445, -73.93586538480625 40.827240324041135, -73.93586719906206 40.82724229443358, -73.93586853536674 40.82724447527614, -73.93586935229365 40.8272467990086, -73.93586962620084 40.82724919537921, -73.93586934767556 40.82725159054209, -73.93586852627018 40.8272539133635, -73.9358671857628 40.827256092717384, -73.9358653677093 40.82725806199025, -73.93586312788545 40.827259760879876, -73.93586053272668 40.82726113899547, -73.93585766170094 40.82726215405789, -73.93585460374949 40.82726277459937, -73.93585144898637 40.827262982659896)))",0,MN,2037,23,Colonel Charles Young Triangle at West 153rd Street and Macomb's Place,1020370023,Historic Street Lampposts (060),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,06/17/1997,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.5454837452,78.9878149356
"MULTIPOLYGON (((-73.94610596644013 40.83890044286757, -73.94610282335333 40.838900232484384, -73.94609977664054 40.83889961062056, -73.94609691758376 40.83889859712968, -73.94609433508542 40.838897221769564, -73.94609210618164 40.83889552599896, -73.94609029722781 40.83889356297794, -73.94608896627592 40.83889139036536, -73.94608815121317 40.838889075715926, -73.94608787806762 40.83888668928027, -73.94608815508147 40.838884302201286, -73.94608897389493 40.83888198831555, -73.94609030836601 40.83887981784928, -73.94609212050014 40.83887785562028, -73.946094352149 40.83887616283487, -73.94609693687401 40.83887478898915, -73.94609979756986 40.838873778171255, -73.94610284528677 40.838873159155376, -73.94610598871077 40.838872951709746, -73.94610913061068 40.83887316209228, -73.94611217732229 40.838873783955854, -73.94611503637825 40.83887479744638, -73.94611761887545 40.83887617370655, -73.94611984896564 40.838877868576745, -73.94612165673345 40.838879832497184, -73.94612298768692 40.838882004208905, -73.94612380275085 40.838884318858106, -73.94612407589695 40.83888670619415, -73.9461237988851 40.83888909237274, -73.9461229800727 40.83889140625873, -73.94612164560174 40.83889357762585, -73.94611983465451 40.83889553895542, -73.94611760181925 40.83889723264124, -73.94611501709447 40.8388986055869, -73.94611215639777 40.838899616405165, -73.94610910867979 40.838900235421285, -73.94610596644013 40.83890044286757)))",0,MN,2136,300,Fort Washington Playground,1021360300,Historic Street Lampposts (107),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,06/17/1997,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.4259836981,78.3905068775
"MULTIPOLYGON (((-73.92685190902036 40.851267964817055, -73.92684876066645 40.8512677539066, -73.92684570763872 40.85126713063128, -73.92684284360314 40.85126611396083, -73.92684025628212 40.851264735468085, -73.92683802271418 40.85126303662456, -73.92683621162446 40.851261069702375, -73.92683487750026 40.85125889326806, -73.92683406177501 40.85125657398435, -73.9268337892745 40.85125418300579, -73.92683406703475 40.85125179237627, -73.92683488786113 40.85124947413047, -73.92683622677126 40.85124729939145, -73.92683804218503 40.851245334769196, -73.92684027948637 40.85124363876102, -73.92684286983526 40.851242263551796, -73.92684573610212 40.85124125051515, -73.92684879049533 40.85124063111264, -73.92685193930744 40.851240424195204, -73.92685508766007 40.85124063510551, -73.92685814068666 40.8512412583806, -73.92686100472142 40.85124227505069, -73.926863592042 40.85124365354295, -73.92686582560992 40.851245352385995, -73.92686763670008 40.85124731930775, -73.92686897082513 40.85124949574166, -73.9268697865515 40.851251815025144, -73.92687005905337 40.85125420600362, -73.92686978129434 40.85125659663324, -73.92686896046908 40.85125891487927, -73.9268676215598 40.85126108961866, -73.92686580614647 40.85126305424138, -73.92686356884512 40.85126475025003, -73.9268609784958 40.85126612545974, -73.92685811222809 40.85126713849675, -73.92685505783376 40.8512677578995, -73.92685190902036 40.851267964817055)))",0,MN,2149,525,High Bridge Park at West 187th Street and Laurel Hill,1021490525,Historic Street Lampposts (105),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,06/17/1997,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.4828641348,78.6745361997
"MULTIPOLYGON (((-73.92682712238174 40.85132076384169, -73.92682400722882 40.851320554752625, -73.92682098739645 40.85131993870167, -73.92681815418064 40.85131893285603, -73.92681559411717 40.85131756968842, -73.92681338543234 40.85131588887005, -73.92681159329362 40.8513139426708, -73.9268102745602 40.85131178965882, -73.92680946710878 40.85130949559395, -73.92680919695296 40.85130712983064, -73.92680947231479 40.85130476441339, -73.92681028481358 40.85130247137627, -73.92681160828302 40.85130032004057, -73.92681340470169 40.85129837611797, -73.92681561708159 40.851296698104335, -73.92681818014026 40.8512953381867, -73.92682101556436 40.85129433593703, -73.92682403674685 40.85129372371806, -73.92682715235418 40.85129351858118, -73.92683026750578 40.85129372767016, -73.9268332873371 40.85129434372091, -73.92683612055203 40.85129534956613, -73.9268386806151 40.85129671273331, -73.92684089048585 40.85129839355194, -73.92684268143907 40.85130033974998, -73.92684400135926 40.85130249276237, -73.92684480762584 40.85130478682625, -73.92684507778291 40.85130715258951, -73.92684480242234 40.851309518006794, -73.92684399111059 40.851311811044916, -73.92684266645603 40.8513139623802, -73.92684087122373 40.85131590630402, -73.92683865765794 40.8513175843174, -73.92683609459878 40.85131894423548, -73.92683325917393 40.85131994648554, -73.92683023799027 40.851320558704735, -73.92682712238174 40.85132076384169)))",0,MN,2149,525,High Bridge Park at West 187th Street and Laurel Hill,1021490525,Historic Street Lampposts (106),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,06/17/1997,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.145260222,76.9962622174
"MULTIPOLYGON (((-73.919388847357 40.86812587579698, -73.91938568755498 40.86812566287506, -73.91938262314954 40.86812503759565, -73.91937974901559 40.86812401803487, -73.91937715170926 40.86812263486978, -73.91937491065613 40.86812092957841, -73.91937309340463 40.86811895623739, -73.91937175445149 40.86811677161555, -73.91937093641603 40.868114445080444, -73.91937066293944 40.86811204508568, -73.9193709422345 40.868109646377654, -73.9193717659114 40.868107320089145, -73.91937311015859 40.86810513824267, -73.91937493219285 40.86810316654397, -73.91937717737551 40.868101465287616, -73.91937977803045 40.86810008575426, -73.91938265463058 40.86809907021121, -73.91938572054676 40.86809844831415, -73.91938888085726 40.868098240707965, -73.91939204065912 40.86809845272931, -73.91939510506234 40.868099078908955, -73.91939797919545 40.868100098469405, -73.91940057650135 40.86810148163402, -73.91940281755556 40.86810318602439, -73.91940463480641 40.86810516026547, -73.9194059737615 40.86810734398639, -73.919406791797 40.8681096714218, -73.91940706527596 40.868112070515984, -73.91940678598112 40.868114470124574, -73.91940596230644 40.86811679551282, -73.91940461805902 40.86811897826019, -73.91940279602629 40.86812094905884, -73.91940055084252 40.86812265121618, -73.91939795018715 40.868124030750025, -73.91939507358616 40.86812504629338, -73.91939200766994 40.868125667290215, -73.919388847357 40.86812587579698)))",0,MN,0,0,Northeast Corner of West 211th Street and Broadway,0,Historic Street Lampposts (085),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,06/17/1997,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.590344075,79.2126291366
"MULTIPOLYGON (((-73.91640459162996 40.8697403284325, -73.9164014483658 40.86974011724194, -73.9163984028893 40.86973949549914, -73.9163955441456 40.86973848127841, -73.91639296224912 40.86973710616214, -73.91639073306803 40.869735410727294, -73.91638892652466 40.86973344725294, -73.91638759592371 40.86973127611046, -73.91638678151573 40.86972896216424, -73.91638651049453 40.86972657657266, -73.9163867875157 40.86972419047769, -73.91638760774013 40.86972187861639, -73.91638894379949 40.86971970850561, -73.91639075527563 40.86971774855321, -73.91639298871546 40.86971605635173, -73.91639557406424 40.86971468497924, -73.91639843535194 40.869713674902655, -73.91640148238614 40.86971305667325, -73.91640462617315 40.86971285093782, -73.91640776825096 40.86971306122695, -73.91641081491144 40.86971368387084, -73.91641367246802 40.86971469809035, -73.91641625555029 40.86971607320701, -73.91641848473137 40.86971776864139, -73.9164202912764 40.86971973121479, -73.91642162187703 40.86972190325739, -73.91642243510105 40.86972421630201, -73.91642270730857 40.869726602794856, -73.91642242910363 40.86972898798856, -73.91642161006543 40.86973130075145, -73.91642027400803 40.86973346996212, -73.91641846253115 40.86973543081547, -73.91641622909131 40.86973712301745, -73.91641364255587 40.869738494389516, -73.91641078245361 40.86973950446733, -73.91640773423319 40.86974012179562, -73.91640459162996 40.8697403284325)))",0,MN,0,0,West 215th Steps at Broadway,0,Historic Street Lampposts (086),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,06/17/1997,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.4113399845,78.3174683725
"MULTIPOLYGON (((-73.91657934161181 40.86988170648911, -73.91657620189797 40.86988149620634, -73.91657315878585 40.86988087446992, -73.916570303591 40.86987986115658, -73.91656772405565 40.869878487846975, -73.91656549842183 40.8698767942191, -73.91656369305228 40.86987483344984, -73.91656236362678 40.86987266411125, -73.91656155158002 40.86987035286953, -73.91656127936349 40.869867969078506, -73.9165615575607 40.86986558658598, -73.91656237540609 40.86986327652278, -73.91656371027297 40.86986110911063, -73.91656552055932 40.8698591509557, -73.91656775043847 40.86985746054923, -73.9165703334144 40.869856090972135, -73.91657319114567 40.86985508178916, -73.9165762358111 40.86985446445396, -73.91657937604558 40.86985425871121, -73.91658251457186 40.869854468993, -73.91658555768286 40.86985509072915, -73.91658841287688 40.869856104042114, -73.91659099241183 40.86985747735128, -73.91659321923187 40.86985917097957, -73.91659502460188 40.869861131748344, -73.91659635284194 40.869863301085694, -73.91659716607603 40.86986561232802, -73.91659743829497 40.86986799521844, -73.91659716009791 40.86987037861157, -73.91659634106743 40.86987268867416, -73.91659500738766 40.86987485608754, -73.91659319710173 40.869876814242986, -73.91659096603635 40.869878504649016, -73.91658838305995 40.86987987422656, -73.91658552532783 40.869880883409934, -73.91658248066128 40.86988150074536, -73.91657934161181 40.86988170648911)))",0,MN,0,0,West 215th Steps at Broadway,0,Historic Street Lampposts (087),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,06/17/1997,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.3775059661,78.1488432953
"MULTIPOLYGON (((-73.91678326008189 40.87004645319142, -73.91678010612702 40.87004624110298, -73.91677704995901 40.870045617561615, -73.91677418171096 40.8700445997415, -73.91677159031161 40.87004321922398, -73.91676935399991 40.87004151838851, -73.91676754032746 40.87003954861161, -73.91676620615945 40.870037369366656, -73.91676538937105 40.87003504821766, -73.91676511597385 40.87003265362046, -73.91676539536418 40.87003026032256, -73.91676621796299 40.870027939455525, -73.91676755758276 40.87002576303963, -73.91676937618257 40.87002379588259, -73.91677161674725 40.8700220982761, -73.9167742115968 40.87002072149912, -73.91677708238633 40.8700197078181, -73.91678014010948 40.87001908778545, -73.91678329458709 40.87001888114693, -73.91678644735559 40.8700190923339, -73.91678950470757 40.87001971677645, -73.91679237295476 40.87002073459616, -73.91679496435367 40.870022115113215, -73.91679720066539 40.87002381594819, -73.91679901315204 40.87002578572378, -73.91680034850826 40.87002796406874, -73.91680116529666 40.87003028611801, -73.91680143751006 40.87003267981371, -73.91680115930612 40.8700350740131, -73.91680033670956 40.870037393979885, -73.91679899590326 40.87003957129576, -73.91679717849014 40.87004153845412, -73.91679493792545 40.870043236061086, -73.91679234307544 40.87004461283854, -73.91678947228507 40.87004562651995, -73.91678641337569 40.87004624565145, -73.91678326008189 40.87004645319142)))",0,MN,0,0,West 215th Steps at Park Terrace,0,Historic Street Lampposts (088),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,06/17/1997,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.5191475252,78.855981496
"MULTIPOLYGON (((-73.90061227259089 40.73140992282381, -73.90060916312618 40.73140971302294, -73.90060614778803 40.731409095372726, -73.90060331888135 40.731408089763995, -73.90060076396249 40.73140672508864, -73.90059855872971 40.73140504373596, -73.90059677058308 40.731403096192636, -73.90059545388607 40.73140094283976, -73.90059464997529 40.73139864764909, -73.90059438123635 40.73139628178019, -73.90059465703457 40.73139391548087, -73.90059546779094 40.73139162168406, -73.90059679090884 40.73138947060998, -73.9005985848608 40.73138752615883, -73.90060079510337 40.73138584861762, -73.90060335408471 40.731384489257046, -73.90060618598436 40.73138348763399, -73.90060920315608 40.73138287519063, -73.90061231323739 40.73138267075798, -73.90061542388466 40.73138288055975, -73.90061843803795 40.731383498208736, -73.90062126694248 40.731384504717646, -73.90062382186225 40.731385868492026, -73.90062602709496 40.731387549844214, -73.90062781524209 40.7313894973871, -73.90062913193992 40.73139165073961, -73.90062993585181 40.731393945930044, -73.90063020459066 40.73139631269933, -73.90062992879503 40.73139867809825, -73.90062911803976 40.731400971895305, -73.90062779492268 40.73140312296975, -73.90062600097107 40.73140506742136, -73.90062379072857 40.731406744963046, -73.90062123174545 40.7314081052246, -73.90061839984632 40.73140910594749, -73.90061538385724 40.73140971839206, -73.90061227259089 40.73140992282381)))",0,QN,0,0,South side of 53rd Avenue step between 64 and 65 Place,0,Historic Street Lampposts (072),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,06/17/1997,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.152119895,77.0301823845
"MULTIPOLYGON (((-73.78770833409612 40.67306646374964, -73.78770519932935 40.673066249045206, -73.78770216049136 40.67306562298104, -73.78769930977539 40.67306460463825, -73.78769673578927 40.67306322479787, -73.78769451527602 40.67306152592593, -73.78769271548815 40.673059559476016, -73.78769139182508 40.67305738498461, -73.7876905842933 40.673055067362775, -73.78769031749808 40.6730526795979, -73.7876905994949 40.67305029194523, -73.78769142176948 40.673047978231544, -73.78769275926072 40.673045808650826, -73.78769457154922 40.67304384796596, -73.78769680285146 40.67304215730898, -73.787699385591 40.67304078698434, -73.78770224275257 40.67303978007465, -73.7877052855393 40.67303916523261, -73.7877084216348 40.673038962099255, -73.78771155758307 40.67303917680583, -73.78771459641995 40.673039802869745, -73.78771744595518 40.67304082030948, -73.78772002112363 40.673042200151535, -73.7877222416369 40.673043899023035, -73.78772404142235 40.67304586637296, -73.78772536508625 40.673048040864025, -73.78772617143929 40.67305035758289, -73.78772643823288 40.67305274624821, -73.78772615624025 40.673055133000446, -73.78772533514663 40.673057447617126, -73.78772399765623 40.67305961719814, -73.78772218537104 40.673061576983045, -73.78771995406879 40.67306326764044, -73.78771737014603 40.6730646379634, -73.78771451416351 40.67306564577615, -73.78771147137567 40.673066260618434, -73.78770833409612 40.67306646374964)))",0,QN,0,0,Rockaway Boulevard near 150th Street,0,Historic Street Lampposts (095),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,06/17/1997,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.4379868502,78.4504019571
"MULTIPOLYGON (((-74.01272602208587 40.7063843888652, -74.01272290515482 40.70638418209214, -74.01271988281225 40.70638356647641, -74.01271704736125 40.706382560018014, -74.01271448519125 40.706381195125815, -74.01271227204313 40.70637951231456, -74.01271047774289 40.70637756200508, -74.01270915555193 40.70637540452589, -74.01270834453248 40.70637310470941, -74.0127080719146 40.70637073369313, -74.01270834362828 40.706368361716216, -74.01270915377071 40.70636606172079, -74.01271047513868 40.706363903949665, -74.01271226869481 40.70636195414452, -74.01271448120015 40.706360269943936, -74.01271704284845 40.70635890448573, -74.01271987791442 40.706357898301285, -74.0127229000207 40.70635728201755, -74.01272601687124 40.70635707365488, -74.01272913261784 40.70635728132849, -74.01273215495937 40.70635789694399, -74.01273499040931 40.70635890250153, -74.01273755376224 40.70636026739311, -74.01273976572722 40.70636195110454, -74.01274156002768 40.706363900513026, -74.01274288340282 40.706366057991765, -74.01274369324005 40.70636835780809, -74.01274396585937 40.70637072972481, -74.01274369414678 40.706373100801265, -74.01274288518877 40.706375400796844, -74.01274156263825 40.70637755856842, -74.0127397690828 40.70637950927456, -74.0127375577606 40.706381192574995, -74.01273499492848 40.70638255803377, -74.01273215986193 40.7063835651191, -74.01272913775448 40.706384181403095, -74.01272602208587 40.7063843888652)))",0,MN,0,0,Adjacent to 50 Broadway,0,Historic Street Lampposts (004),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,06/17/1997,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.225027148,77.3911610974
"MULTIPOLYGON (((-74.0141920442759 40.70641408200928, -74.0141888977553 40.706413873478574, -74.01418584699651 40.70641325160125, -74.01418298548697 40.70641223617702, -74.01418039843297 40.706410857812884, -74.01417816394343 40.70640915882323, -74.0141763530291 40.70640719052843, -74.01417501776909 40.70640501235592, -74.01417419959407 40.706402690938425, -74.0141739233692 40.70640029741323, -74.01417419857599 40.70639790291967, -74.01417501576366 40.70639558130078, -74.01417635009716 40.70639340369999, -74.01417816017356 40.70639143405875, -74.01418039393955 40.70638973451866, -74.01418298040606 40.7063883555171, -74.01418584148247 40.70638734028823, -74.01418889197517 40.70638671765894, -74.01419203840534 40.70638650745189, -74.01419518492486 40.70638671688303, -74.0141982344992 40.70638733876027, -74.01420109719105 40.70638835328344, -74.01420368424453 40.70638973164712, -74.01420591755077 40.70639143063646, -74.01420772964909 40.70639339983112, -74.01420906490975 40.70639557710275, -74.01420988308584 40.70639789852003, -74.01421015812893 40.70640029294574, -74.01420988410649 40.70640268653876, -74.01420906692 40.706405008157894, -74.01420773258752 40.706407186659554, -74.01420592132801 40.706409155400955, -74.01420368874533 40.70641085494137, -74.01420110227843 40.70641223394335, -74.01419824001808 40.706413250073275, -74.01419519070755 40.70641387270268, -74.0141920442759 40.70641408200928)))",0,MN,0,0,Foot of Trinity Place at Greenwich Street,0,Historic Street Lampposts (009),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,06/17/1997,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.5210117249,78.8653091492
"MULTIPOLYGON (((-74.01396742152856 40.70619682689869, -74.01396429986895 40.706196619259295, -74.01396127397322 40.70619600277605, -74.01395843496128 40.70619499544814, -74.01395586803923 40.706193627882556, -74.01395365249877 40.70619194239388, -74.01395185461693 40.70618999030315, -74.0139505300221 40.706187829236406, -74.01394971896153 40.7061855267271, -74.01394944511595 40.70618315121127, -74.01394971796731 40.706180775629186, -74.01395052806406 40.706178472923426, -74.01395185175424 40.70617631243616, -74.01395364881819 40.70617435900917, -74.01395586365224 40.70617267298335, -74.01395843000064 40.70617130479541, -74.01396126858948 40.706170296778915, -74.0139642942256 40.70616967956163, -74.01396741579677 40.706169471164756, -74.01397053745514 40.70616967880406, -74.01397356334978 40.70617029528703, -74.01397640236084 40.70617130261463, -74.01397896928246 40.70617267017968, -74.01398118482292 40.7061743556679, -74.01398298270544 40.70617630865869, -74.01398430730086 40.706178468824604, -74.01398511836253 40.706180771333635, -74.01398539220938 40.706183146849376, -74.01398511935928 40.706185522431554, -74.01398430926363 40.70618782513757, -74.01398298557451 40.70618998652566, -74.01398118851077 40.70619193905261, -74.01397897367673 40.706193625078896, -74.01397640732789 40.70619499326733, -74.01397356873827 40.70619600128419, -74.013970543101 40.7061966185017, -74.01396742152856 40.70619682689869)))",0,MN,0,0,Adjacent to 1-9 Trinity Place (29 Broadway),0,Historic Street Lampposts (010),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,06/17/1997,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.2706180931,77.6173216104
"MULTIPOLYGON (((-74.01395312461975 40.70655320780237, -74.01394997809312 40.706552998364614, -74.0139469261469 40.706552376481106, -74.01394406345163 40.70655136105114, -74.01394147521373 40.7065499817813, -74.01393924072562 40.70654828278702, -74.01393742863101 40.70654631358813, -74.01393609337582 40.70654413451238, -74.01393527520742 40.706541813093196, -74.01393499899017 40.706539417766464, -74.01393527420612 40.70653702327351, -74.01393609140361 40.70653470075585, -74.01393742574753 40.70653252225738, -74.01393923701814 40.706530552619746, -74.01394147079469 40.70652885218382, -74.01394405845481 40.706527473187535, -74.013946920724 40.706526457063994, -74.01394997240861 40.706525834440875, -74.0139531188461 40.70652562424037, -74.01395626655476 40.70652583367793, -74.01395931731655 40.706526455561324, -74.01396218119429 40.706527470990764, -74.01396476943161 40.70652884935965, -74.01396700391992 40.70653054925394, -74.01396881601497 40.706532518452356, -74.0139701512708 40.70653469662721, -74.01397096944046 40.706537018946655, -74.01397124565887 40.70653941337275, -74.01397097044433 40.70654180876635, -74.01397015324783 40.70654413038376, -74.01396881890494 40.7065463097831, -74.01396700763478 40.70654827942119, -74.01396477385804 40.706549978957106, -74.0139621861976 40.706551358854355, -74.01395932274426 40.70655237497842, -74.01395627224184 40.70655299760164, -74.01395312461975 40.70655320780237)))",0,MN,0,0,West side of Trinity Place,0,Historic Street Lampposts (011),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,06/17/1997,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.5309375635,78.9149868247
"MULTIPOLYGON (((-74.01384009917845 40.706670197868895, -74.01383696448039 40.706669990227645, -74.01383392554709 40.70666937104109, -74.01383107468268 40.706668359208955, -74.01382849709385 40.706666986238886, -74.01382627207266 40.7066652935449, -74.01382446707991 40.70666333244804, -74.01382313656147 40.70666116327602, -74.0138223219473 40.70665884996026, -74.01382204691912 40.70665646543931, -74.01382232095823 40.7066540799519, -74.01382313461309 40.706651767341135, -74.01382446423158 40.70664959784966, -74.01382626841034 40.70664763631932, -74.01382849272855 40.70664594309082, -74.0138310697467 40.70664456950144, -74.01383392018998 40.706643556984176, -74.01383695886491 40.70664293706718, -74.01384009347514 40.706642727771694, -74.0138432281721 40.7066429363134, -74.0138462671043 40.70664355549965, -74.01384911796787 40.70664456733142, -74.01385169555626 40.70664594030102, -74.01385392057745 40.706647632994574, -74.01385572557064 40.706649594090976, -74.0138570560899 40.70665176326258, -74.01385787070501 40.70665407567759, -74.01385814573464 40.70665646109898, -74.01385787169663 40.70665884568595, -74.01385705804307 40.70666115919748, -74.01385572842543 40.706663328689324, -74.01385392424707 40.70666529022015, -74.01385169992888 40.706666983449104, -74.01384912291029 40.70666835703893, -74.01384627246618 40.706669369556565, -74.01384323379013 40.70666998947386, -74.01384009917845 40.706670197868895)))",0,MN,0,0,West side of Trinity Place,0,Historic Street Lampposts (012),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,06/17/1997,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.4019635023,78.2707195136
"MULTIPOLYGON (((-74.01391690399463 40.706819697800185, -74.01391376455578 40.70681948926109, -74.01391071969792 40.7068188682763, -74.01390786290905 40.706817855546284, -74.01390528176228 40.706816479876814, -74.01390305200024 40.7068147844834, -74.01390124463379 40.70681281978603, -74.01389991174241 40.70681064701318, -74.01389909593962 40.7068083300961, -74.0138988209072 40.70680594107286, -74.01389909494335 40.706803551983235, -74.01389990977982 40.70680123486928, -74.01390124176456 40.706799060874125, -74.013903048311 40.70679709574028, -74.01390527736503 40.706795399808264, -74.01390785793701 40.70679402441573, -74.01391071430184 40.70679301009484, -74.01391375889935 40.7067923892746, -74.0139168982497 40.70679217997644, -74.01392003768733 40.70679238851548, -74.01392308254388 40.70679300859948, -74.01392593814879 40.70679402222979, -74.01392852047826 40.70679539699814, -74.01393074905691 40.7067970923912, -74.01393255760718 40.706799057087984, -74.01393389049959 40.70680123076096, -74.01393470630343 40.70680354767776, -74.01393498133719 40.706805936700995, -74.01393470730224 40.70680832579063, -74.01393389246697 40.706810642904856, -74.01393256048289 40.70681281599987, -74.0139307527535 40.70681478113432, -74.01392852488286 40.70681647706668, -74.01392594312729 40.706817853360356, -74.01392308794475 40.706818866780964, -74.0139200433463 40.706819488501985, -74.01391690399463 40.706819697800185)))",0,MN,0,0,Traffic island bounded by Greenwich Street and Trinity Place,0,Historic Street Lampposts (013),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,06/17/1997,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.4565281198,78.5429644735
"MULTIPOLYGON (((-74.01505287333416 40.706386925797965, -74.01504974219564 40.70638671818926, -74.0150467044473 40.70638609903454, -74.01504385476012 40.70638508813279, -74.01504127952416 40.706383716090016, -74.01503905566534 40.70638202522025, -74.01503725182809 40.70638006504269, -74.01503592245942 40.706377896784986, -74.01503510899053 40.70637558617912, -74.01503483392035 40.70637320256147, -74.01503510791531 40.706370818872124, -74.01503592034172 40.70636850805385, -74.01503724873191 40.706366339449, -74.01503905168444 40.7063643797007, -74.01504127477928 40.706362687349426, -74.01504384939501 40.70636131463364, -74.01504669862464 40.70636030298696, -74.01504973609228 40.70635968393858, -74.01505286713538 40.70635947461056, -74.01505599945614 40.706359683119516, -74.01505903601984 40.70636030137359, -74.0150618857062 40.70636131227502, -74.01506446212504 40.70636268431718, -74.01506668480069 40.706364376087095, -74.01506848863816 40.70636633536372, -74.01506981800773 40.706368503621015, -74.01507063266104 40.70637081422653, -74.01507090654913 40.7063731978442, -74.01507063373882 40.70637558153351, -74.01506982013021 40.706377892352144, -74.01506849174076 40.7063800609574, -74.01506668878889 40.70638202160664, -74.01506446687722 40.70638371305778, -74.01506189107774 40.70638508577417, -74.01505904184728 40.706386097421166, -74.01505600556204 40.70638671737019, -74.01505287333416 40.706386925797965)))",0,MN,0,0,"Washington Street, adjacent to 21-23 Morris Street (21-23 West Street)",0,Historic Street Lampposts (015),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,06/17/1997,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.3802645853,78.1625856593
