Resource Name,County,National Register Date,National Register Number,Longitude,Latitude,Georeference
Albany Street Historic District,Madison,10/10/1978,90NR01445,-75.8550715228,42.9297009,POINT (-75.8550715228 42.9297009)
Sunset Park Historic District,Kings,09/15/1988,90NR01310,-74.009551931,40.6443007072,POINT (-74.009551931 40.6443007072)
Warrensburg Hamlet Historic District,Warren,05/14/2001,01NR01752,-73.7857313627,43.4950600709,POINT (-73.7857313627 43.4950600709)
Clinton Hill Historic District,Kings,06/19/1985,90NR01287,-73.9654664733,40.687153497,POINT (-73.9654664733 40.687153497)
Senator Street Historic District,Kings,10/10/2002,02NR04905,-74.0243633103,40.6366395196,POINT (-74.0243633103 40.6366395196)
Bovina Center Historic District,Delaware,06/02/2000,00NR01623,-74.7875212892,42.2603517653,POINT (-74.7875212892 42.2603517653)
Grove Place Historic District,Monroe,10/11/1984,90NR01513,-77.6005562642,43.159755914,POINT (-77.6005562642 43.159755914)
Hanover Square Historic District,Chemung,10/29/1982,90NR00150,-76.8209348458,42.1675728484,POINT (-76.8209348458 42.1675728484)
District Number 7 Schoolhouse,Tompkins,11/30/2004,04NR05221,-76.253110998,42.3042958056,POINT (-76.253110998 42.3042958056)
Balding Avenue Historic District,Dutchess,11/26/1982,90NR00383,-73.9265760358,41.7081886214,POINT (-73.9265760358 41.7081886214)
Stone Street Historic District,New York,11/12/1999,97NR01168,-74.0102709525,40.7043490193,POINT (-74.0102709525 40.7043490193)
Wall Street Historic District,New York,02/20/2007,06NR05647,-74.0109441149,40.706579575,POINT (-74.0109441149 40.706579575)
New York Central Railroad Adirondack Division Historic District,Essex,12/23/1993,93NR00500,-74.7285649388,43.9523008834,POINT (-74.7285649388 43.9523008834)
East Main--Mechanic Streets Historic District,Erie,01/24/2002,01NR01796,-78.6659477446,42.508590197,POINT (-78.6659477446 42.508590197)
Schodack Landing Historic District,Rensselaer,09/15/1977,90NR00967,-73.7682878055,42.4842472873,POINT (-73.7682878055 42.4842472873)
Briar Patch Road Historic District,Suffolk,07/21/1988,90NR01934,-72.22755633,40.9428843678,POINT (-72.22755633 40.9428843678)
Downtown Cohoes Historic District,Albany,09/13/1984,90NR02823,-73.7004489298,42.7734390437,POINT (-73.7004489298 42.7734390437)
Round Lake Historic District,Saratoga,04/24/1975,90NR02761,-73.7949832528,42.9375620921,POINT (-73.7949832528 42.9375620921)
Riverside-West 105th Street Historic District,New York,08/19/1980,90NR00811,-73.9698882102,40.8014463215,POINT (-73.9698882102 40.8014463215)
Central Point Historic District,Steuben,10/20/2011,10NR06131,-77.1123136086,42.500658495,POINT (-77.1123136086 42.500658495)
Waterford Village Historic District,Saratoga,07/14/1977,90NR02613,-73.6785313565,42.7908281534,POINT (-73.6785313565 42.7908281534)
Middle Mills Historic District/Boundary Expansion,Oneida,05/28/1976,90NR02074,-75.2912968176,43.1044648526,POINT (-75.2912968176 43.1044648526)
South Main Street Historic District,Livingston,03/01/1996,96NR00909,-77.8714797043,42.7218636866,POINT (-77.8714797043 42.7218636866)
District School No. 1,Albany,05/20/1998,98NR01336,-73.7697190131,42.553039059,POINT (-73.7697190131 42.553039059)
Gansevoort-Bellamy Historic District,Oneida,11/12/1975,90NR02071,-75.4555986561,43.212856121,POINT (-75.4555986561 43.212856121)
Main Street Historic District,Niagara,02/04/2021,20NR00110,-79.0524471554,43.1042811345,POINT (-79.0524471554 43.1042811345)
Downtown Albany Historic District,Albany,01/31/1980,89NR00009,-73.7516099292,42.6500632609,POINT (-73.7516099292 42.6500632609)
Erie Freighthouse Historic District,Steuben,03/18/1991,91NR00043,-77.325530104,42.3335143735,POINT (-77.325530104 42.3335143735)
Berkeley Park Subdivision Historic District,Onondaga,02/20/2002,01NR01881,-76.1269232415,43.0320242472,POINT (-76.1269232415 43.0320242472)
Ellicottville Historic District,Cattaraugus,08/23/1991,91NR00032,-78.6735111533,42.2749458517,POINT (-78.6735111533 42.2749458517)
Broadway Historic District,Jefferson,09/27/1985,90NR01169,-76.3448388502,44.1243718776,POINT (-76.3448388502 44.1243718776)
South Salina Street Downtown Historic District,Onondaga,10/16/2009,08NR05880,-76.152111278,43.0477700039,POINT (-76.152111278 43.0477700039)
Accord Historic District,Ulster,01/24/2020,19NR00066,-74.2290318678,41.7860599482,POINT (-74.2290318678 41.7860599482)
Central Park West Historic District,New York,11/09/1982,90NR00905,-73.973544773,40.780948284,POINT (-73.973544773 40.780948284)
Strathmore 'By the Park' Historic District,Onondaga,07/12/2006,04NR05327,-76.1714817556,43.021545706,POINT (-76.1714817556 43.021545706)
State Street-Henry Street Historic District,Broome,06/25/1986,90NR00082,-75.9119768118,42.1014305054,POINT (-75.9119768118 42.1014305054)
Prospect Hill Historic District,Erie,10/04/2016,16NR00033,-78.8958273094,42.9033027936,POINT (-78.8958273094 42.9033027936)
Middlefield Hamlet Historic District,Otsego,07/11/1985,90NR02171,-74.8411379403,42.68746914,POINT (-74.8411379403 42.68746914)
Washington Square Historic District,Oswego,01/25/2010,08NR05932,-76.504648338,43.456831689,POINT (-76.504648338 43.456831689)
Oswego-Oneida Streets Historic District,Onondaga,07/29/1982,90NR02128,-76.3347959701,43.1615779404,POINT (-76.3347959701 43.1615779404)
Rockefeller Pocantico Hills Estate Historic District,Westchester,11/04/2019,18NR00097,-73.8372329646,41.1038081145,POINT (-73.8372329646 41.1038081145)
Ellenville Downtown Historic District,Ulster,06/20/2012,11NR06293,-74.3938854291,41.7171661223,POINT (-74.3938854291 41.7171661223)
District School No. 3,Rensselaer,08/28/1998,98NR01369,-73.7068122728,42.5024765133,POINT (-73.7068122728 42.5024765133)
Main Street Historic District,Cortland,09/25/1986,90NR00273,-76.0927906141,42.5961763382,POINT (-76.0927906141 42.5961763382)
Closter Road--Oak Tree Road Historic District,Rockland,07/12/1990,90NR03078,-73.9164810948,41.0122236842,POINT (-73.9164810948 41.0122236842)
Wyoming Village Historic District,Wyoming,12/27/1974,90NR02044,-78.087383509,42.8269648669,POINT (-78.087383509 42.8269648669)
Maplewood Historic District Boundary Increase,Monroe,11/15/2016,16NR00036,-77.6330712296,43.1882742949,POINT (-77.6330712296 43.1882742949)
South Ann Street-Mill Street Historic District,Herkimer,03/06/2008,07NR05813,-74.8594960003,43.0406340134,POINT (-74.8594960003 43.0406340134)
Nelson Avenue-Fort Hill Historic District,Westchester,05/04/2006,05NR05459,-73.9220472099,41.2945633034,POINT (-73.9220472099 41.2945633034)
Fultonville Historic District,Montgomery,08/08/2019,19NR00026,-74.3695438005,42.9455080191,POINT (-74.3695438005 42.9455080191)
Old Homer Village Historic District,Cortland,10/02/1973,90NR00270,-76.1791359093,42.6368484318,POINT (-76.1791359093 42.6368484318)
Wallington Cobblestone Schoolhouse District 8,Wayne,03/17/1994,92NR00421,-77.0128370774,43.2232458998,POINT (-77.0128370774 43.2232458998)
"District No. 2 School, Caroline and Dryden",Tompkins,01/05/2005,04NR05259,-76.3498107046,42.3942902589,POINT (-76.3498107046 42.3942902589)
North Blenheim Historic District,Schoharie,12/31/1974,90NR02672,-74.4512761363,42.4695175357,POINT (-74.4512761363 42.4695175357)
Kripplebush Historic District,Ulster,10/04/1994,94NR00634,-74.1910610949,41.8396440583,POINT (-74.1910610949 41.8396440583)
Clifton Springs Sanitarium Historic District (Boundary Expansion),Ontario,05/24/1990,91NR00068,-77.1354894386,42.9616766015,POINT (-77.1354894386 42.9616766015)
Broadway Historic District,Erie,02/17/2015,15NR00026,-78.6637441548,42.8985929806,POINT (-78.6637441548 42.8985929806)
East Main Street Downtown Historic District,Monroe,12/13/2017,16NR00076,-77.6055257919,43.1572566529,POINT (-77.6055257919 43.1572566529)
Northside Historic District,Saratoga,12/04/1975,90NR02612,-73.6939106228,42.784999523,POINT (-73.6939106228 42.784999523)
Enlarged Erie Canal Historic District (Discontiguous),Albany,05/14/2004,03NR05118,-73.7036820716,42.7729084299,POINT (-73.7036820716 42.7729084299)
Lily Dale Assembly Historic district,Chautauqua,01/28/2022,21NR00074,-79.3198024459,42.3521556438,POINT (-79.3198024459 42.3521556438)
Delanson Historic District,Schenectady,10/11/1984,90NR02668,-74.1874719068,42.7426124539,POINT (-74.1874719068 42.7426124539)
Stockholm-DeKalb-Hart Historic District,Queens,09/30/1983,92NR00293,-73.9140042949,40.7090292588,POINT (-73.9140042949 40.7090292588)
North Grove Street Historic District,Westchester,03/13/1979,90NR02520,-73.8567483341,41.0752825141,POINT (-73.8567483341 41.0752825141)
Vischer Ferry Historic District,Saratoga,10/15/1975,90NR02587,-73.8124344501,42.792585618,POINT (-73.8124344501 42.792585618)
Lawrence Park Historic District,Westchester,01/23/1980,90NR02527,-73.8304697024,40.9421477007,POINT (-73.8304697024 40.9421477007)
Main Street Historic District,Ulster,06/07/1988,90NR01069,-74.1441233488,41.8461726452,POINT (-74.1441233488 41.8461726452)
Park Slope Historic District,Kings,11/21/1980,90NR01341,-73.9756221217,40.6707882808,POINT (-73.9756221217 40.6707882808)
Canandaigua Historic District Boundary Amendment,Ontario,06/07/2016,16NR00004,-77.2818488828,42.8919544189,POINT (-77.2818488828 42.8919544189)
Goose Hill Road Historic District,Suffolk,09/26/1985,90NR01820,-73.4527071785,40.8782931229,POINT (-73.4527071785 40.8782931229)
South Peterboro Street Commercial Historic District,Madison,05/23/1986,90NR01435,-75.7514059632,43.0784113147,POINT (-75.7514059632 43.0784113147)
Mamakating Park Historic District,Sullivan,11/19/1998,98NR01421,-74.5357142884,41.61243775,POINT (-74.5357142884 41.61243775)
Ten Broeck Historic District,Albany,01/25/1979,89NR00007,-73.7511926231,42.6572445645,POINT (-73.7511926231 42.6572445645)
Tappan Historic District,Rockland,04/26/1990,90NR03263,-73.9487631873,41.0224258104,POINT (-73.9487631873 41.0224258104)
Downtown Ossining Historic District (Boundary Expansion),Westchester,01/02/2013,11NR06298,-73.8632549512,41.1608392016,POINT (-73.8632549512 41.1608392016)
Church Street Historic District,Rensselaer,11/21/1978,90NR01010,-73.6067644256,42.5152397254,POINT (-73.6067644256 42.5152397254)
Riders Mills Historic District,Columbia,08/02/2000,00NR01634,-73.5653681493,42.479918264,POINT (-73.5653681493 42.479918264)
Broadway Historic District,Saratoga,09/13/1979,90NR02600,-73.7824096568,43.0888058871,POINT (-73.7824096568 43.0888058871)
District School No. 11,Greene,08/10/1995,95NR00843,-73.8802716631,42.2308852954,POINT (-73.8802716631 42.2308852954)
Floyd Bennet Field Historic District,Kings,04/11/1980,90NR01268,-73.8915235839,40.5913703794,POINT (-73.8915235839 40.5913703794)
Brooklyn Navy Yard Historic District,Kings,05/22/2014,13NR06474,-73.9730858956,40.7017755948,POINT (-73.9730858956 40.7017755948)
Main Road Historic District,Suffolk,,14NR06577,-72.5895867446,40.954865946,POINT (-72.5895867446 40.954865946)
Old Town Hall Historic District,Suffolk,09/26/1985,90NR01834,-73.4235409123,40.8718836327,POINT (-73.4235409123 40.8718836327)
Lustron Houses of Jermain Street Historic District,Albany,07/29/2009,08NR05904,-73.8011330285,42.6792732584,POINT (-73.8011330285 42.6792732584)
Van Cortlandtville School (Common District School No. 10),Westchester,04/07/1989,90NR02433,-73.8999084381,41.3124691498,POINT (-73.8999084381 41.3124691498)
Boonville Historic District,Oneida,11/16/1979,90NR02076,-75.33780357,43.4845529538,POINT (-75.33780357 43.4845529538)
Coeymans Landing Historic District,Albany,03/26/2018,17NR00042,-73.7944139078,42.472285152,POINT (-73.7944139078 42.472285152)
Fire Island Light Historic District (Boundary Increase),Suffolk,01/29/2010,09NR06051,-73.2195242578,40.6313996104,POINT (-73.2195242578 40.6313996104)
Ancram Hamlet Historic District,Columbia,01/13/2017,16NR00035,-73.6369809158,42.0514575967,POINT (-73.6369809158 42.0514575967)
Eastman Historic District,Monroe,,90NR03277,-77.6012208513,43.1567696893,POINT (-77.6012208513 43.1567696893)
West 114th Street Historic District,New York,07/16/2014,13NR06527,-73.9548362648,40.8025784372,POINT (-73.9548362648 40.8025784372)
Thendara Historic District,Herkimer,11/11/2010,10NR06115,-75.0044429992,43.698432662,POINT (-75.0044429992 43.698432662)
William Miller Farm Historic District,Washington,04/04/1994,94NR00586,-73.3115619353,43.5949898879,POINT (-73.3115619353 43.5949898879)
Oak Hill Historic District,Greene,09/11/2017,17NR00031,-74.153258608,42.4101674262,POINT (-74.153258608 42.4101674262)
Muitzes Kill Historic District,Rensselaer,07/24/1974,90NR00966,-73.7246272698,42.477859079,POINT (-73.7246272698 42.477859079)
District No. 6 Schoolhouse,Rensselaer,07/03/2008,08NR05845,-73.5747334787,42.7511737017,POINT (-73.5747334787 42.7511737017)
Cobble Hill Historic District,Kings,06/11/1976,90NR01286,-73.9964692436,40.6872466701,POINT (-73.9964692436 40.6872466701)
"Child, Jonathan, House & Brewster-Burke House Historic District",Monroe,02/18/1971,89NR00002,-77.616552568,43.153151287,POINT (-77.616552568 43.153151287)
Sutton Place Historic District,New York,09/12/1985,90NR00839,-73.9599218046,40.757524185,POINT (-73.9599218046 40.757524185)
Allentown Historic District (Boundary Expansion),Erie,02/14/2012,11NR06249,-78.8735819561,42.8991093195,POINT (-78.8735819561 42.8991093195)
Oran District No. 22 Schoolhouse,Onondaga,08/06/1998,98NR01362,-75.9343655964,42.9785985194,POINT (-75.9343655964 42.9785985194)
Stafford Village Four Corners Historic District,Genesee,10/08/1976,90NR00524,-78.0738333707,42.9811957671,POINT (-78.0738333707 42.9811957671)
Antwerp Village Historic District,Jefferson,04/19/2001,96NR01102,-75.6091560267,44.197988453,POINT (-75.6091560267 44.197988453)
Ramapo Central School District,Rockland,08/05/2015,15NR00034,-74.1701439062,41.1249050757,POINT (-74.1701439062 41.1249050757)
Rivercrest Historic District,Broome,,08NR05941,-75.9535481284,42.0942933197,POINT (-75.9535481284 42.0942933197)
Brinkerhoff Street Historic District,Clinton,11/12/1982,90NR00178,-73.4569824379,44.696932221,POINT (-73.4569824379 44.696932221)
Watervliet Shaker Historic District,Albany,02/20/1973,90NR02797,-73.8195142427,42.7381471059,POINT (-73.8195142427 42.7381471059)
Hudson Historic District,Columbia,10/21/1985,90NR00252,-73.7896062052,42.2506787732,POINT (-73.7896062052 42.2506787732)
Gardiner Place Historic District,Delaware,05/24/1984,90NR00284,-75.1282129958,42.1691345513,POINT (-75.1282129958 42.1691345513)
Pastures Historic District,Albany,03/16/1972,90NR02816,-73.7540206669,42.6438646914,POINT (-73.7540206669 42.6438646914)
Church Hill Historic District,Saratoga,05/28/2021,20NR00140,-73.7268574363,42.8256902628,POINT (-73.7268574363 42.8256902628)
Asbury Historic District,Ulster,11/08/2021,20NR00050,-73.9563305782,42.140714682,POINT (-73.9563305782 42.140714682)
Cold Spring Harbor Fire District Hook & Ladder Company Building,Suffolk,11/15/2003,01NR01848,-73.4599645976,40.8695228198,POINT (-73.4599645976 40.8695228198)
Albemarle-Kenmore Terraces Historic District,Kings,06/30/1983,90NR01289,-73.9592147856,40.6487904352,POINT (-73.9592147856 40.6487904352)
Bridge Square Historic District,Monroe,10/11/1984,90NR01507,-77.6188273871,43.1549446209,POINT (-77.6188273871 43.1549446209)
Main Street Historic District,Allegany,02/05/1999,99NR01430,-78.2753102535,42.2173902131,POINT (-78.2753102535 42.2173902131)
Pratt Institute Historic District,Kings,03/23/2005,90NR03023,-73.9637178568,40.6913085567,POINT (-73.9637178568 40.6913085567)
Rhinebeck Village Historic District,Dutchess,08/08/1979,90NR00458,-73.9089648117,41.9282869017,POINT (-73.9089648117 41.9282869017)
Oak Hill Park Historic District,Cattaraugus,12/01/1997,95NR00906,-78.4343792815,42.0805426181,POINT (-78.4343792815 42.0805426181)
"Smith, Alexander, Carpet Mills Historic District",Westchester,08/11/1983,90NR02469,-73.8828568869,40.9430642367,POINT (-73.8828568869 40.9430642367)
Vernon Center Green Historic District,Oneida,09/19/1985,90NR02080,-75.5015509675,43.0526619577,POINT (-75.5015509675 43.0526619577)
Pomander Walk District,New York,09/08/1983,90NR00836,-73.9733242051,40.7940513717,POINT (-73.9733242051 40.7940513717)
Oneida Downtown Commercial Historic District,Madison,07/13/2018,17NR00020,-75.6518802169,43.095270217,POINT (-75.6518802169 43.095270217)
Reed Street Historic District,Greene,05/06/1980,90NR00553,-73.7964331436,42.351746016,POINT (-73.7964331436 42.351746016)
Clinton Village Historic District,Oneida,06/14/1982,90NR02078,-75.3804281865,43.0473213067,POINT (-75.3804281865 43.0473213067)
Rochester Street Historic District,Monroe,10/25/1973,90NR01533,-77.7473217882,43.0227902212,POINT (-77.7473217882 43.0227902212)
Main Street Historic District,Livingston,07/09/1977,90NR01377,-77.8164710346,42.7982164094,POINT (-77.8164710346 42.7982164094)
Delaware County Courthouse Square District,Delaware,07/16/1973,90NR00287,-74.9165594701,42.2778454946,POINT (-74.9165594701 42.2778454946)
Front Street-Parade Hill-Lower Warren Street Historic District,Columbia,03/05/1970,90NR00248,-73.7950928985,42.2556994973,POINT (-73.7950928985 42.2556994973)
East Main Street Historic District,Chautauqua,12/16/1983,90NR00133,-79.5695703787,42.3265865225,POINT (-79.5695703787 42.3265865225)
Two Bridges Historic District,New York,08/29/2003,03NR05090,-73.9959397398,40.7122543262,POINT (-73.9959397398 40.7122543262)
University Park Historic District,Erie,05/11/2011,10NR06175,-78.8241386694,42.9563286373,POINT (-78.8241386694 42.9563286373)
Constableville Village Historic District,Lewis,09/15/1983,90NR01196,-75.4292331555,43.5651716806,POINT (-75.4292331555 43.5651716806)
Roxbury Historic District,Delaware,08/29/2003,03NR05101,-74.5665257831,42.2908489464,POINT (-74.5665257831 42.2908489464)
Onondaga Highlands-Swaneola Heights Historic District,Onondaga,08/30/2010,09NR06068,-76.1674205539,43.0306967876,POINT (-76.1674205539 43.0306967876)
Fresh Pond-Traffic Historic District,Queens,09/30/1983,90NR01602,-73.8966583667,40.7093678439,POINT (-73.8966583667 40.7093678439)
Town of Niagara District School No. 2,Niagara,02/09/2005,04NR05293,-78.9507126764,43.1215968022,POINT (-78.9507126764 43.1215968022)
Mexico Village Historic District,Oswego,06/20/1991,91NR00017,-76.22879463,43.4583502457,POINT (-76.22879463 43.4583502457)
South Village Historic District,New York,02/24/2014,13NR06489,-74.0020854784,40.7287383414,POINT (-74.0020854784 40.7287383414)
Union and State Streets Historic District,Cattaraugus,05/21/2015,15NR00008,-78.4303339531,42.0775906323,POINT (-78.4303339531 42.0775906323)
68th Avenue-64th Place Historic District,Queens,09/30/1983,90NR01593,-73.8936800931,40.7057689392,POINT (-73.8936800931 40.7057689392)
Upper East Side Historic District (Boundary Increase and Additional Documentation),New York,09/12/2006,05NR05532,-73.9642761499,40.76752239,POINT (-73.9642761499 40.76752239)
Genesee County Courthouse Historic District,Genesee,12/10/1982,90NR00529,-78.1870155862,42.9981503763,POINT (-78.1870155862 42.9981503763)
Three Mile Bay Historic District,Jefferson,09/06/1990,90NR03006,-76.1977042578,44.0824133289,POINT (-76.1977042578 44.0824133289)
Gansevoort Market Historic District,New York,05/30/2007,05NR05491,-74.0069533807,40.7409984931,POINT (-74.0069533807 40.7409984931)
GENEVA COMMERCIAL HISTORIC DISTRICT,Ontario,05/13/2014,13NR06486,-76.9823787724,42.8675139613,POINT (-76.9823787724 42.8675139613)
Warwick Village Historic District,Orange,09/07/1984,90NR02341,-74.3572142885,41.2589805716,POINT (-74.3572142885 41.2589805716)
Thousand Island Park Historic District,Jefferson,11/14/1982,90NR01149,-76.0257023311,44.2886415363,POINT (-76.0257023311 44.2886415363)
Hanover Square Historic District,Onondaga,06/22/1976,90NR02108,-76.1509780084,43.0502519288,POINT (-76.1509780084 43.0502519288)
DUMBO Industrial District,Kings,09/22/2000,00NR01657,-73.9877205169,40.7032450164,POINT (-73.9877205169 40.7032450164)
United States Oval Historic District,Clinton,08/30/1989,90NR03130,-73.4478135404,44.6866803356,POINT (-73.4478135404 44.6866803356)
Montgomery-Grand-Liberty Streets Historic District,Orange,07/16/1973,90NR02318,-74.0091878906,41.5067872111,POINT (-74.0091878906 41.5067872111)
Cypress Avenue West Historic District,Kings,09/30/1983,90NR01600,-73.9132275235,40.7042115622,POINT (-73.9132275235 40.7042115622)
St. Paul-North Water Streets Historic District,Monroe,10/11/1984,90NR01516,-77.610794341,43.1602354518,POINT (-77.610794341 43.1602354518)
District 4 School,Chenango,04/21/2004,03NR05142,-75.6391871558,42.3147086441,POINT (-75.6391871558 42.3147086441)
